t [s],u [deg],y [deg],i [A],Finished_late
2.533500,-0.280655,0.120239,-0.055542,0.000000
2.533550,-0.357775,0.039673,-0.019073,0.000000
2.533600,-0.435878,-0.045166,-0.000305,0.000000
2.533650,-0.516868,-0.114136,0.012207,0.000000
2.533700,-0.602020,-0.208130,0.008087,0.000000
2.533750,-0.691499,-0.271606,-0.002899,0.000000
2.533800,-0.783154,-0.364380,-0.055847,0.000000
2.533850,-0.871253,-0.441895,-0.072937,0.000000
2.533900,-0.945607,-0.524292,-0.051727,0.000000
2.533950,-0.991759,-0.601196,-0.043945,0.000000
2.534000,-0.994534,-0.692749,0.045166,0.000000
2.534050,-0.945678,-0.761108,0.166016,0.000000
2.534100,-0.850907,-0.852051,0.328064,0.000000
2.534150,-0.730356,-0.906372,0.529785,0.000000
2.534200,-0.610279,-0.920410,0.596771,0.000000
2.534250,-0.510044,-0.911865,0.568848,0.000000
2.534300,-0.433699,-0.875854,0.424042,0.000000
2.534350,-0.371531,-0.793457,0.164490,0.000000
2.534400,-0.309373,-0.698242,-0.068207,0.000000
2.534450,-0.237639,-0.582886,-0.165863,0.000000
2.534500,-0.154512,-0.513306,-0.177155,0.000000
2.534550,-0.063937,-0.419312,-0.079803,0.000000
2.534600,0.027765,-0.346069,-0.003967,0.000000
2.534650,0.115080,-0.277100,0.064850,0.000000
2.534700,0.195876,-0.220337,0.063782,0.000000
2.534750,0.271703,-0.117798,0.037384,0.000000
2.534800,0.345930,-0.036011,0.031433,0.000000
2.534850,0.421941,0.034790,-0.043335,0.000000
2.534900,0.502404,0.109863,-0.060883,0.000000
2.534950,0.588964,0.189209,-0.033417,0.000000
2.535000,0.681466,0.258789,-0.014496,0.000000
2.535050,0.776791,0.351562,0.025940,0.000000
2.535100,0.867983,0.418701,0.071716,0.000000
2.535150,0.943898,0.510864,0.053864,0.000000
2.535200,0.989797,0.582275,0.005035,0.000000
2.535250,0.990972,0.682373,-0.076904,0.000000
2.535300,0.940115,0.761719,-0.207672,0.000000
2.535350,0.843977,0.839233,-0.403900,0.000000
2.535400,0.723410,0.900879,-0.558014,0.000000
2.535450,0.604747,0.935669,-0.635986,0.000000
2.535500,0.506731,0.921021,-0.594177,0.000000
2.535550,0.432411,0.875854,-0.440674,0.000000
2.535600,0.371314,0.797729,-0.160065,0.000000
2.535650,0.309162,0.697021,0.043488,0.000000
2.535700,0.236869,0.612793,0.163269,0.000000
2.535750,0.153244,0.497437,0.154877,0.000000
2.535800,0.062432,0.426025,0.057526,0.000000
2.535850,-0.029630,0.357056,-0.027466,0.000000
2.535900,-0.118063,0.279541,-0.087280,0.000000
2.535950,-0.201091,0.205078,-0.090179,0.000000
2.536000,-0.279972,0.118408,-0.067749,0.000000
2.536050,-0.357194,0.040894,-0.040283,0.000000
2.536100,-0.435094,-0.056763,0.003510,0.000000
2.536150,-0.515643,-0.117798,0.044556,0.000000
2.536200,-0.600440,-0.187988,0.024567,0.000000
2.536250,-0.689925,-0.280762,-0.046692,0.000000
2.536300,-0.781956,-0.341797,-0.085449,0.000000
2.536350,-0.870614,-0.437622,-0.063324,0.000000
2.536400,-0.945570,-0.505981,-0.058899,0.000000
2.536450,-0.992390,-0.592041,-0.038300,0.000000
2.536500,-0.995976,-0.687256,0.051117,0.000000
2.536550,-0.948044,-0.773926,0.184174,0.000000
2.536600,-0.854171,-0.852661,0.353546,0.000000
2.536650,-0.734328,-0.912476,0.518188,0.000000
2.536700,-0.614637,-0.935669,0.603943,0.000000
2.536750,-0.514408,-0.914917,0.573425,0.000000
2.536800,-0.437682,-0.878906,0.398712,0.000000
2.536850,-0.374784,-0.806274,0.146179,0.000000
2.536900,-0.311652,-0.711670,-0.041809,0.000000
2.536950,-0.238878,-0.600586,-0.154419,0.000000
2.537000,-0.154808,-0.517578,-0.145111,0.000000
2.537050,-0.063358,-0.437622,-0.079956,0.000000
2.537100,0.029444,-0.354614,0.012970,0.000000
2.537150,0.118484,-0.284424,0.064545,0.000000
2.537200,0.201787,-0.206299,0.087280,0.000000
2.537250,0.280569,-0.126953,0.068512,0.000000
2.537300,0.357509,-0.050049,0.019226,0.000000
2.537350,0.435364,0.046997,-0.022278,0.000000
2.537400,0.516530,0.135498,-0.017242,0.000000
2.537450,0.602726,0.194092,-0.027008,0.000000
2.537500,0.694031,0.288086,-0.002594,0.000000
2.537550,0.787539,0.382080,0.033875,0.000000
2.537600,0.876469,0.438843,0.046082,0.000000
2.537650,0.949911,0.527344,0.056610,0.000000
2.537700,0.993454,0.609741,0.014191,0.000000
2.537750,0.992718,0.689697,-0.064087,0.000000
2.537800,0.940564,0.783081,-0.207825,0.000000
2.537850,0.843700,0.842285,-0.362549,0.000000
2.537900,0.722784,0.907593,-0.545502,0.000000
2.537950,0.603905,0.939331,-0.645447,0.000000
2.538000,0.505660,0.917358,-0.555267,0.000000
2.538050,0.431154,0.877686,-0.405731,0.000000
2.538100,0.370090,0.808716,-0.172729,0.000000
2.538150,0.308346,0.689087,0.034180,0.000000
2.538200,0.236820,0.599365,0.147858,0.000000
2.538250,0.154152,0.510254,0.152283,0.000000
2.538300,0.064247,0.436401,0.053864,0.000000
2.538350,-0.027317,0.364380,-0.012360,0.000000
2.538400,-0.116121,0.275269,-0.076752,0.000000
2.538450,-0.200597,0.197754,-0.098419,0.000000
2.538500,-0.281711,0.133667,-0.082092,0.000000
2.538550,-0.361298,0.056152,-0.048981,0.000000
2.538600,-0.441041,-0.038452,-0.012512,0.000000
2.538650,-0.522492,-0.117187,0.005035,0.000000
2.538700,-0.607133,-0.201416,0.011597,0.000000
2.538750,-0.695487,-0.266724,-0.008698,0.000000
2.538800,-0.785597,-0.375977,-0.032806,0.000000
2.538850,-0.871851,-0.442505,-0.049896,0.000000
2.538900,-0.944364,-0.529175,-0.044098,0.000000
2.538950,-0.989209,-0.592041,-0.030365,0.000000
2.539000,-0.991607,-0.678711,0.038757,0.000000
2.539050,-0.943159,-0.764771,0.146942,0.000000
2.539100,-0.849029,-0.833130,0.330658,0.000000
2.539150,-0.728841,-0.898437,0.482483,0.000000
2.539200,-0.608627,-0.930176,0.594940,0.000000
2.539250,-0.507799,-0.925903,0.562439,0.000000
2.539300,-0.430597,-0.879517,0.382233,0.000000
2.539350,-0.367573,-0.789795,0.177307,0.000000
2.539400,-0.304856,-0.710449,-0.033264,0.000000
2.539450,-0.233096,-0.611572,-0.156708,0.000000
2.539500,-0.150541,-0.510254,-0.160980,0.000000
2.539550,-0.060949,-0.424194,-0.082245,0.000000
2.539600,0.029846,-0.339355,-0.030823,0.000000
2.539650,0.116943,-0.288086,0.063324,0.000000
2.539700,0.198508,-0.189209,0.058441,0.000000
2.539750,0.275802,-0.126953,0.023041,0.000000
2.539800,0.351556,-0.031738,0.018005,0.000000
2.539850,0.428590,0.043945,-0.012054,0.000000
2.539900,0.509306,0.115356,-0.012207,0.000000
2.539950,0.595383,0.200195,-0.023041,0.000000
2.540000,0.686856,0.279541,-0.002289,0.000000
2.540050,0.780731,0.354004,0.059509,0.000000
2.540100,0.870113,0.457764,0.060730,0.000000
2.540150,0.944049,0.526123,0.042267,0.000000
2.540200,0.988210,0.598755,0.015717,0.000000
2.540250,0.988272,0.689087,-0.061951,0.000000
2.540300,0.937003,0.765991,-0.200958,0.000000
2.540350,0.840947,0.854492,-0.379028,0.000000
2.540400,0.720645,0.895996,-0.554504,0.000000
2.540450,0.602054,0.932617,-0.620117,0.000000
2.540500,0.503628,0.918579,-0.584106,0.000000
2.540550,0.428470,0.872803,-0.422974,0.000000
2.540600,0.366557,0.787964,-0.163727,0.000000
2.540650,0.304183,0.693359,0.041351,0.000000
2.540700,0.232491,0.595093,0.156708,0.000000
2.540750,0.150005,0.496826,0.142517,0.000000
2.540800,0.060309,0.416260,0.068054,0.000000
2.540850,-0.031194,0.339966,-0.037994,0.000000
2.540900,-0.119911,0.274048,-0.095215,0.000000
2.540950,-0.203944,0.203857,-0.106659,0.000000
2.541000,-0.284089,0.123291,-0.072327,0.000000
2.541050,-0.362371,0.040894,-0.042725,0.000000
2.541100,-0.440930,-0.030518,-0.013885,0.000000
2.541150,-0.521812,-0.127563,0.020752,0.000000
2.541200,-0.606791,-0.217285,0.016937,0.000000
2.541250,-0.696356,-0.289307,-0.016327,0.000000
2.541300,-0.788162,-0.370483,-0.042572,0.000000
2.541350,-0.875904,-0.454102,-0.059967,0.000000
2.541400,-0.949016,-0.524902,-0.059052,0.000000
2.541450,-0.993269,-0.603027,-0.055084,0.000000
2.541500,-0.994115,-0.682373,0.051117,0.000000
2.541550,-0.943750,-0.785522,0.174866,0.000000
2.541600,-0.847905,-0.848999,0.336914,0.000000
2.541650,-0.726503,-0.910034,0.514526,0.000000
2.541700,-0.605656,-0.924072,0.615387,0.000000
2.541750,-0.504780,-0.911255,0.561218,0.000000
2.541800,-0.428118,-0.860596,0.395355,0.000000
2.541850,-0.366195,-0.797119,0.150452,0.000000
2.541900,-0.304981,-0.695190,-0.046692,0.000000
2.541950,-0.234786,-0.599365,-0.164948,0.000000
2.542000,-0.153478,-0.501709,-0.156860,0.000000
2.542050,-0.064569,-0.419312,-0.094147,0.000000
2.542100,0.026164,-0.352783,0.005951,0.000000
2.542150,0.113746,-0.275879,0.053864,0.000000
2.542200,0.196145,-0.198364,0.077667,0.000000
2.542250,0.274285,-0.119629,0.043030,0.000000
2.542300,0.350478,-0.036621,0.014648,0.000000
2.542350,0.427303,0.028687,-0.004730,0.000000
2.542400,0.507353,0.128784,-0.032654,0.000000
2.542450,0.592794,0.203857,-0.009766,0.000000
2.542500,0.684026,0.284424,-0.013428,0.000000
2.542550,0.778138,0.352783,0.036774,0.000000
2.542600,0.868093,0.433350,0.046387,0.000000
2.542650,0.942753,0.513916,0.033264,0.000000
2.542700,0.987715,0.608521,0.010986,0.000000
2.542750,0.988746,0.679932,-0.067596,0.000000
2.542800,0.938739,0.762939,-0.182800,0.000000
2.542850,0.844182,0.842285,-0.383759,0.000000
2.542900,0.725346,0.900269,-0.549011,0.000000
2.542950,0.607940,0.924072,-0.629425,0.000000
2.543000,0.510333,0.914307,-0.587006,0.000000
2.543050,0.435616,0.878906,-0.419922,0.000000
2.543100,0.373734,0.806274,-0.205841,0.000000
2.543150,0.310945,0.701294,0.048981,0.000000
2.543200,0.238420,0.597534,0.156403,0.000000
2.543250,0.154861,0.501709,0.155182,0.000000
2.543300,0.064163,0.435181,0.030518,0.000000
2.543350,-0.027894,0.366821,-0.025330,0.000000
2.543400,-0.116421,0.275879,-0.069122,0.000000
2.543450,-0.199480,0.200806,-0.092163,0.000000
2.543500,-0.278151,0.134277,-0.060577,0.000000
2.543550,-0.354937,0.056763,-0.044861,0.000000
2.543600,-0.432492,-0.033569,-0.014954,0.000000
2.543650,-0.513199,-0.106201,-0.000763,0.000000
2.543700,-0.598817,-0.188599,-0.008087,0.000000
2.543750,-0.689507,-0.276489,-0.029297,0.000000
2.543800,-0.782534,-0.361938,-0.059052,0.000000
2.543850,-0.871432,-0.423584,-0.078888,0.000000
2.543900,-0.945740,-0.520630,-0.065613,0.000000
2.543950,-0.991461,-0.602417,-0.033875,0.000000
2.544000,-0.994156,-0.689697,0.048828,0.000000
2.544050,-0.945811,-0.770874,0.185394,0.000000
2.544100,-0.851694,-0.855713,0.338287,0.000000
2.544150,-0.731326,-0.907593,0.509338,0.000000
2.544200,-0.610741,-0.923462,0.600433,0.000000
2.544250,-0.509600,-0.925293,0.577850,0.000000
2.544300,-0.432467,-0.883179,0.425873,0.000000
2.544350,-0.370074,-0.802002,0.152283,0.000000
2.544400,-0.308488,-0.694580,-0.036469,0.000000
2.544450,-0.238102,-0.597534,-0.172272,0.000000
2.544500,-0.156791,-0.518799,-0.171051,0.000000
2.544550,-0.067911,-0.424194,-0.082245,0.000000
2.544600,0.023006,-0.352173,0.013580,0.000000
2.544650,0.111093,-0.278320,0.055389,0.000000
2.544700,0.194234,-0.203857,0.081787,0.000000
2.544750,0.273221,-0.119629,0.058441,0.000000
2.544800,0.350341,-0.047607,0.028229,0.000000
2.544850,0.428210,0.043945,0.001373,0.000000
2.544900,0.509313,0.113525,-0.009766,0.000000
2.544950,0.595555,0.198975,-0.011902,0.000000
2.545000,0.687201,0.278320,-0.009003,0.000000
2.545050,0.781425,0.366211,0.021515,0.000000
2.545100,0.871363,0.433960,0.053864,0.000000
2.545150,0.945967,0.527344,0.040131,0.000000
2.545200,0.990779,0.611572,0.032959,0.000000
2.545250,0.991430,0.687256,-0.055847,0.000000
2.545300,0.940729,0.765991,-0.202789,0.000000
2.545350,0.845213,0.846558,-0.372162,0.000000
2.545400,0.725318,0.895996,-0.552216,0.000000
2.545450,0.606921,0.932007,-0.646973,0.000000
2.545500,0.508472,0.921021,-0.588379,0.000000
2.545550,0.433038,0.874634,-0.412598,0.000000
2.545600,0.370473,0.786743,-0.158844,0.000000
2.545650,0.306984,0.703125,0.059357,0.000000
2.545700,0.233786,0.593872,0.158386,0.000000
2.545750,0.149598,0.512085,0.141144,0.000000
2.545800,0.058213,0.427856,0.044250,0.000000
2.545850,-0.034719,0.344849,-0.027771,0.000000
2.545900,-0.124249,0.286865,-0.081787,0.000000
2.545950,-0.208071,0.212402,-0.089569,0.000000
2.546000,-0.286854,0.120850,-0.070038,0.000000
2.546050,-0.362998,0.045776,-0.045319,0.000000
2.546100,-0.439350,-0.072632,0.023651,0.000000
2.546150,-0.518511,-0.120239,0.068359,0.000000
2.546200,-0.602392,-0.202026,0.029297,0.000000
2.546250,-0.691276,-0.275879,-0.069580,0.000000
2.546300,-0.782561,-0.358276,-0.089264,0.000000
2.546350,-0.869956,-0.435181,-0.058441,0.000000
2.546400,-0.943195,-0.506592,-0.044556,0.000000
2.546450,-0.988336,-0.602417,-0.024719,0.000000
2.546500,-0.990795,-0.685425,0.037231,0.000000
2.546550,-0.942400,-0.758667,0.165558,0.000000
2.546600,-0.848415,-0.846558,0.342255,0.000000
2.546650,-0.728420,-0.879517,0.483704,0.000000
2.546700,-0.608376,-0.936890,0.588379,0.000000
2.546750,-0.507748,-0.923462,0.549927,0.000000
2.546800,-0.430951,-0.878296,0.368195,0.000000
2.546850,-0.368737,-0.806274,0.169678,0.000000
2.546900,-0.307335,-0.692749,-0.037537,0.000000
2.546950,-0.237280,-0.606079,-0.153961,0.000000
2.547000,-0.156403,-0.490112,-0.150452,0.000000
2.547050,-0.067845,-0.425415,-0.078735,0.000000
2.547100,0.023031,-0.349731,0.001526,0.000000
2.547150,0.111346,-0.286255,0.041351,0.000000
2.547200,0.194797,-0.203857,0.060730,0.000000
2.547250,0.273923,-0.130615,0.049286,0.000000
2.547300,0.350840,-0.051880,0.031281,0.000000
2.547350,0.428139,0.044556,0.000000,0.000000
2.547400,0.508441,0.118408,-0.017395,0.000000
2.547450,0.593928,0.195923,-0.027008,0.000000
2.547500,0.685139,0.281982,-0.018005,0.000000
2.547550,0.779403,0.349731,0.015717,0.000000
2.547600,0.869851,0.433350,0.054321,0.000000
2.547650,0.945274,0.523682,0.046082,0.000000
2.547700,0.990963,0.612183,0.012970,0.000000
2.547750,0.992343,0.686646,-0.029907,0.000000
2.547800,0.942167,0.778809,-0.201111,0.000000
2.547850,0.847008,0.839233,-0.375519,0.000000
2.547900,0.727258,0.913086,-0.528717,0.000000
2.547950,0.608641,0.925903,-0.645905,0.000000
2.548000,0.509539,0.934448,-0.586548,0.000000
2.548050,0.433221,0.880737,-0.433197,0.000000
2.548100,0.369910,0.803223,-0.169220,0.000000
2.548150,0.306099,0.704346,0.027008,0.000000
2.548200,0.233116,0.596924,0.155792,0.000000
2.548250,0.149708,0.505371,0.125732,0.000000
2.548300,0.059631,0.422974,0.052643,0.000000
2.548350,-0.031705,0.352173,-0.027161,0.000000
2.548400,-0.119917,0.273437,-0.089874,0.000000
2.548450,-0.203407,0.193481,-0.077972,0.000000
2.548500,-0.283199,0.119629,-0.072784,0.000000
2.548550,-0.361391,0.045776,-0.040741,0.000000
2.548600,-0.440098,-0.050659,-0.024261,0.000000
2.548650,-0.521268,-0.117187,0.015259,0.000000
2.548700,-0.606520,-0.203247,0.005188,0.000000
2.548750,-0.696170,-0.280151,-0.020599,0.000000
2.548800,-0.787793,-0.361938,-0.024719,0.000000
2.548850,-0.875218,-0.449829,-0.055542,0.000000
2.548900,-0.948143,-0.538330,-0.050964,0.000000
2.548950,-0.992503,-0.615845,-0.020294,0.000000
2.549000,-0.993704,-0.701294,0.052185,0.000000
2.549050,-0.943817,-0.774536,0.179138,0.000000
2.549100,-0.848584,-0.841064,0.352783,0.000000
2.549150,-0.728055,-0.905762,0.534058,0.000000
2.549200,-0.608320,-0.938721,0.590668,0.000000
2.549250,-0.508482,-0.922852,0.569458,0.000000
2.549300,-0.432346,-0.869141,0.400085,0.000000
2.549350,-0.370202,-0.806274,0.166779,0.000000
2.549400,-0.308185,-0.679321,-0.061798,0.000000
2.549450,-0.237055,-0.598145,-0.168762,0.000000
2.549500,-0.155021,-0.491943,-0.166168,0.000000
2.549550,-0.065585,-0.420532,-0.091705,0.000000
2.549600,0.025735,-0.349121,-0.017395,0.000000
2.549650,0.114145,-0.281372,0.064850,0.000000
2.549700,0.197538,-0.200806,0.062408,0.000000
2.549750,0.276604,-0.131836,0.058441,0.000000
2.549800,0.353457,-0.054932,0.011902,0.000000
2.549850,0.430530,0.042725,-0.000763,0.000000
2.549900,0.510238,0.125122,-0.008087,0.000000
2.549950,0.594671,0.205078,-0.019226,0.000000
2.550000,0.684500,0.272827,-0.000916,0.000000
2.550050,0.777368,0.362549,0.019073,0.000000
2.550100,0.866709,0.441284,0.042267,0.000000
2.550150,0.941404,0.532837,0.056610,0.000000
2.550200,0.986644,0.604858,0.041046,0.000000
2.550250,0.987732,0.673828,-0.061340,0.000000
2.550300,0.937395,0.752563,-0.183258,0.000000
2.550350,0.842298,0.845947,-0.384216,0.000000
2.550400,0.722972,0.900879,-0.531158,0.000000
2.550450,0.605225,0.929565,-0.612335,0.000000
2.550500,0.507387,0.933228,-0.574951,0.000000
2.550550,0.432541,0.883179,-0.406189,0.000000
2.550600,0.370703,0.801392,-0.179901,0.000000
2.550650,0.308230,0.689087,0.040131,0.000000
2.550700,0.236361,0.597534,0.130310,0.000000
2.550750,0.153721,0.501099,0.116272,0.000000
2.550800,0.063946,0.440674,0.048676,0.000000
2.550850,-0.027575,0.346680,-0.017090,0.000000
2.550900,-0.116280,0.277100,-0.070343,0.000000
2.550950,-0.200199,0.203247,-0.102692,0.000000
2.551000,-0.279970,0.134888,-0.067291,0.000000
2.551050,-0.357476,0.040283,-0.041199,0.000000
2.551100,-0.434845,-0.025024,-0.006256,0.000000
2.551150,-0.514285,-0.116577,0.000305,0.000000
2.551200,-0.597875,-0.191040,0.001526,0.000000
2.551250,-0.686490,-0.284424,-0.010376,0.000000
2.551300,-0.778124,-0.363770,-0.057678,0.000000
2.551350,-0.866614,-0.435181,-0.070496,0.000000
2.551400,-0.941231,-0.508423,-0.055847,0.000000
2.551450,-0.987391,-0.612793,-0.032349,0.000000
2.551500,-0.990258,-0.686646,0.049438,0.000000
2.551550,-0.941998,-0.767212,0.175476,0.000000
2.551600,-0.848561,-0.843506,0.321655,0.000000
2.551650,-0.730035,-0.910645,0.492859,0.000000
2.551700,-0.612228,-0.918579,0.588989,0.000000
2.551750,-0.513786,-0.913086,0.564117,0.000000
2.551800,-0.438152,-0.874634,0.427856,0.000000
2.551850,-0.375519,-0.805664,0.135498,0.000000
2.551900,-0.312222,-0.703125,-0.049896,0.000000
2.551950,-0.239407,-0.609131,-0.156250,0.000000
2.552000,-0.155726,-0.518188,-0.151367,0.000000
2.552050,-0.065044,-0.416870,-0.082245,0.000000
2.552100,0.026890,-0.350342,-0.008545,0.000000
2.552150,0.115230,-0.272217,0.069885,0.000000
2.552200,0.198054,-0.204468,0.080261,0.000000
2.552250,0.276398,-0.124512,0.062256,0.000000
2.552300,0.352692,-0.049438,0.021515,0.000000
2.552350,0.429528,0.044556,-0.011139,0.000000
2.552400,0.509361,0.114136,-0.044250,0.000000
2.552450,0.594304,0.209961,-0.035095,0.000000
2.552500,0.685035,0.284424,-0.014343,0.000000
2.552550,0.779011,0.371704,0.024872,0.000000
2.552600,0.869181,0.437622,0.069733,0.000000
2.552650,0.943920,0.525513,0.060425,0.000000
2.552700,0.988281,0.595703,0.004120,0.000000
2.552750,0.987932,0.693970,-0.050354,0.000000
2.552800,0.936258,0.768433,-0.188599,0.000000
2.552850,0.840471,0.852051,-0.373535,0.000000
2.552900,0.721246,0.894165,-0.561371,0.000000
2.552950,0.604121,0.920410,-0.622253,0.000000
2.553000,0.506953,0.917358,-0.562134,0.000000
2.553050,0.432443,0.867310,-0.383911,0.000000
2.553100,0.370487,0.796509,-0.182190,0.000000
2.553150,0.307555,0.687256,0.046082,0.000000
2.553200,0.235073,0.604858,0.145264,0.000000
2.553250,0.151762,0.506592,0.143738,0.000000
2.553300,0.061227,0.427246,0.048981,0.000000
2.553350,-0.031145,0.343628,-0.024719,0.000000
2.553400,-0.120582,0.270386,-0.069580,0.000000
2.553450,-0.204789,0.197144,-0.099182,0.000000
2.553500,-0.284245,0.125732,-0.068207,0.000000
2.553550,-0.360969,0.045776,-0.043793,0.000000
2.553600,-0.437417,-0.034790,-0.014343,0.000000
2.553650,-0.516093,-0.130615,0.015869,0.000000
2.553700,-0.599193,-0.205688,0.003052,0.000000
2.553750,-0.687534,-0.284424,0.001221,0.000000
2.553800,-0.778987,-0.377197,-0.037231,0.000000
2.553850,-0.867342,-0.446167,-0.041656,0.000000
2.553900,-0.941946,-0.525513,-0.065613,0.000000
2.553950,-0.988241,-0.613403,-0.050659,0.000000
2.554000,-0.991211,-0.676270,0.027161,0.000000
2.554050,-0.942750,-0.782471,0.143127,0.000000
2.554100,-0.848646,-0.844116,0.332947,0.000000
2.554150,-0.729034,-0.889893,0.495148,0.000000
2.554200,-0.610027,-0.925903,0.587769,0.000000
2.554250,-0.510755,-0.920410,0.568695,0.000000
2.554300,-0.435067,-0.870972,0.380707,0.000000
2.554350,-0.373200,-0.786743,0.163727,0.000000
2.554400,-0.311110,-0.689697,-0.070953,0.000000
2.554450,-0.239417,-0.598145,-0.171204,0.000000
2.554500,-0.156431,-0.509644,-0.159912,0.000000
2.554550,-0.065998,-0.418701,-0.081482,0.000000
2.554600,0.025903,-0.356445,0.007629,0.000000
2.554650,0.114132,-0.267334,0.058441,0.000000
2.554700,0.196575,-0.213623,0.082855,0.000000
2.554750,0.274270,-0.138550,0.042267,0.000000
2.554800,0.349840,-0.054321,0.018616,0.000000
2.554850,0.426175,0.032959,-0.023804,0.000000
2.554900,0.505983,0.119629,-0.019531,0.000000
2.554950,0.591402,0.196533,-0.043488,0.000000
2.555000,0.682872,0.289307,0.017090,0.000000
2.555050,0.777573,0.344849,0.017548,0.000000
2.555100,0.868438,0.433960,0.050049,0.000000
2.555150,0.944082,0.509644,0.074310,0.000000
2.555200,0.989731,0.609741,0.018158,0.000000
2.555250,0.990905,0.681152,-0.058594,0.000000
2.555300,0.940557,0.765381,-0.202026,0.000000
2.555350,0.845479,0.849609,-0.378113,0.000000
2.555400,0.726209,0.902710,-0.543365,0.000000
2.555450,0.608469,0.930176,-0.638428,0.000000
2.555500,0.510481,0.921631,-0.577545,0.000000
2.555550,0.435320,0.876465,-0.431061,0.000000
2.555600,0.373112,0.798950,-0.162964,0.000000
2.555650,0.310334,0.709839,0.046692,0.000000
2.555700,0.238170,0.604858,0.156403,0.000000
2.555750,0.155005,0.518799,0.114746,0.000000
2.555800,0.064311,0.429077,0.045166,0.000000
2.555850,-0.028291,0.368042,-0.015717,0.000000
2.555900,-0.117630,0.279541,-0.093079,0.000000
2.555950,-0.201198,0.211182,-0.088501,0.000000
2.556000,-0.279564,0.128174,-0.063782,0.000000
2.556050,-0.355073,-0.054932,0.130157,1.000000
2.556100,-0.430596,-0.119629,0.234070,0.000000
2.556150,-0.508979,-0.187378,0.084991,0.000000
2.556200,-0.592566,-0.244751,-0.113068,0.000000
2.556250,-0.682085,-0.300903,-0.137634,0.000000
2.556300,-0.775157,-0.361938,-0.103149,0.000000
2.556350,-0.865318,-0.439453,-0.077667,0.000000
2.556400,-0.941703,-0.516357,-0.098267,0.000000
2.556450,-0.989588,-0.598145,-0.067749,0.000000
2.556500,-0.993886,-0.681763,0.008087,0.000000
2.556550,-0.946503,-0.767822,0.186157,0.000000
2.556600,-0.853231,-0.851440,0.365143,0.000000
2.556650,-0.734155,-0.898437,0.514221,0.000000
2.556700,-0.615282,-0.922852,0.621490,0.000000
2.556750,-0.515598,-0.928955,0.569611,0.000000
2.556800,-0.438883,-0.872192,0.390472,0.000000
2.556850,-0.375531,-0.808105,0.132904,0.000000
2.556900,-0.311790,-0.710449,-0.046539,0.000000
2.556950,-0.238458,-0.609741,-0.137482,0.000000
2.557000,-0.153886,-0.511475,-0.130157,0.000000
2.557050,-0.062017,-0.423584,-0.076141,0.000000
2.557100,0.030937,-0.350342,0.007782,0.000000
2.557150,0.119606,-0.270996,0.084229,0.000000
2.557200,0.201876,-0.208130,0.058899,0.000000
2.557250,0.279091,-0.127563,0.032501,0.000000
2.557300,0.354281,-0.047607,0.032959,0.000000
2.557350,0.430524,0.054321,-0.028687,0.000000
2.557400,0.510370,0.118408,-0.049286,0.000000
2.557450,0.595638,0.219727,-0.028534,0.000000
2.557500,0.686569,0.278931,0.005798,0.000000
2.557550,0.780380,0.366821,0.031891,0.000000
2.557600,0.870223,0.447998,0.047455,0.000000
2.557650,0.944958,0.526123,0.056458,0.000000
2.557700,0.989910,0.615845,0.023041,0.000000
2.557750,0.990495,0.704956,-0.054779,0.000000
2.557800,0.939475,0.782471,-0.202179,0.000000
2.557850,0.843450,0.854492,-0.369720,0.000000
2.557900,0.722813,0.893555,-0.539703,0.000000
2.557950,0.603348,0.939941,-0.632935,0.000000
2.558000,0.503682,0.933228,-0.586395,0.000000
2.558050,0.427599,0.872192,-0.383453,0.000000
2.558100,0.366034,0.806274,-0.149689,0.000000
2.558150,0.306132,0.701904,0.057831,0.000000
2.558200,0.239556,0.600586,0.150909,0.000000
2.558250,0.164913,0.499878,0.160522,0.000000
2.558300,0.085184,0.422974,0.083313,0.000000
2.558350,0.004206,0.350952,0.001068,0.000000
2.558400,-0.075772,0.288696,-0.039062,0.000000
2.558450,-0.155119,0.198364,-0.070648,0.000000
2.558500,-0.235742,0.148315,-0.058136,0.000000
2.558550,-0.318995,0.068970,-0.042725,0.000000
2.558600,-0.404983,-0.005493,-0.049133,0.000000
2.558650,-0.493565,-0.087891,-0.060730,0.000000
2.558700,-0.585175,-0.157471,-0.061340,0.000000
2.558750,-0.679953,-0.244141,-0.045319,0.000000
2.558800,-0.775797,-0.313721,-0.073395,0.000000
2.558850,-0.866861,-0.418701,-0.075684,0.000000
2.558900,-0.942969,-0.499878,-0.051422,0.000000
2.558950,-0.990013,-0.578613,-0.021362,0.000000
2.559000,-0.993291,-0.673828,0.049744,0.000000
2.559050,-0.944837,-0.765991,0.182648,0.000000
2.559100,-0.850467,-0.844116,0.356293,0.000000
2.559150,-0.730359,-0.897827,0.515747,0.000000
2.559200,-0.610753,-0.930786,0.617828,0.000000
2.559250,-0.510904,-0.916748,0.589447,0.000000
2.559300,-0.434721,-0.870361,0.406036,0.000000
2.559350,-0.372474,-0.809937,0.136108,0.000000
2.559400,-0.310087,-0.701294,-0.051270,0.000000
2.559450,-0.238032,-0.610962,-0.167847,0.000000
2.559500,-0.154520,-0.505371,-0.143585,0.000000
2.559550,-0.063570,-0.419922,-0.083008,0.000000
2.559600,0.028438,-0.350342,0.010223,0.000000
2.559650,0.116054,-0.285034,0.041962,0.000000
2.559700,0.197241,-0.195312,0.060120,0.000000
