t [s],u [deg],y [deg],i [A],Finished_late
0.202300,0.002232,-0.001831,0.025024,0.000000
0.202350,0.003281,-0.005493,0.055084,0.000000
0.202400,0.001280,-0.007935,-0.009460,0.000000
0.202450,-0.002268,-0.009766,-0.020599,0.000000
0.202500,-0.005172,0.015259,-0.022278,0.000000
0.202550,-0.005673,0.006714,-0.054626,0.000000
0.202600,-0.003325,0.009155,-0.025330,0.000000
0.202650,0.000686,0.012207,-0.021667,0.000000
0.202700,0.004174,0.013428,0.002594,0.000000
0.202750,0.005163,-0.001831,0.022430,0.000000
0.202800,0.003000,0.001831,0.009460,0.000000
0.202850,-0.001211,-0.014038,-0.005646,0.000000
0.202900,-0.005183,-0.004883,-0.033875,0.000000
0.202950,-0.006632,0.014038,-0.015869,0.000000
0.203000,-0.004425,0.007324,-0.018311,0.000000
0.203050,0.000795,0.005493,-0.023499,0.000000
0.203100,0.006829,-0.004883,-0.006256,0.000000
0.203150,0.011008,-0.001831,0.011444,0.000000
0.203200,0.011472,0.012817,0.012817,0.000000
0.203250,0.008046,-0.003662,-0.004425,0.000000
0.203300,0.002319,0.007935,-0.036621,0.000000
0.203350,-0.003221,0.014038,-0.048828,0.000000
0.203400,-0.006468,0.008545,-0.037537,0.000000
0.203450,-0.006720,-0.006104,-0.034485,0.000000
0.203500,-0.004942,-0.000610,-0.040588,0.000000
0.203550,-0.003096,0.002441,0.012207,0.000000
0.203600,-0.002976,0.006104,0.008850,0.000000
0.203650,-0.005115,-0.006104,0.009308,0.000000
0.203700,-0.008450,-0.004272,-0.014191,0.000000
0.203750,-0.011024,0.007324,-0.013123,0.000000
0.203800,-0.011139,-0.005493,-0.021667,0.000000
0.203850,-0.008309,0.003662,-0.018005,0.000000
0.203900,-0.003609,-0.014648,0.002441,0.000000
0.203950,0.000910,0.006104,0.008240,0.000000
0.204000,0.003408,-0.000610,-0.010376,0.000000
0.204050,0.003224,-0.009155,0.003967,0.000000
0.204100,0.001172,0.000000,0.003815,0.000000
0.204150,-0.001048,-0.003662,-0.003052,0.000000
0.204200,-0.002032,0.000610,-0.057831,0.000000
0.204250,-0.001601,-0.003662,-0.042419,0.000000
0.204300,-0.000824,0.010376,-0.028381,0.000000
0.204350,-0.001228,-0.006714,0.005188,0.000000
0.204400,-0.003738,-0.008545,-0.020294,0.000000
0.204450,-0.007920,0.007324,-0.005188,0.000000
0.204500,-0.011960,-0.005493,-0.008087,0.000000
0.204550,-0.013585,-0.001831,-0.016937,0.000000
0.204600,-0.011480,-0.009155,-0.020905,0.000000
0.204650,-0.006240,-0.006714,-0.012817,0.000000
0.204700,-0.000216,-0.010986,0.032349,0.000000
0.204750,0.003632,-0.006714,0.012054,0.000000
0.204800,0.003222,-0.012817,0.020294,0.000000
0.204850,-0.001544,-0.025635,0.004120,0.000000
0.204900,-0.008544,-0.009155,-0.029755,0.000000
0.204950,-0.014388,0.004272,-0.042725,0.000000
0.205000,-0.016154,0.004883,-0.049744,0.000000
0.205050,-0.012844,0.000610,-0.025482,0.000000
0.205100,-0.005847,-0.012817,0.001373,0.000000
0.205150,0.001695,-0.000610,0.023956,0.000000
0.205200,0.006439,-0.012817,0.042419,0.000000
0.205250,0.006519,-0.015259,0.042725,0.000000
0.205300,0.002365,-0.003662,-0.012970,0.000000
0.205350,-0.003669,0.007324,-0.020142,0.000000
0.205400,-0.008587,0.014038,-0.050964,0.000000
0.205450,-0.010221,-0.005493,-0.047150,0.000000
0.205500,-0.008132,0.007935,-0.031433,0.000000
0.205550,-0.003574,0.010376,-0.032806,0.000000
0.205600,0.001253,0.006104,0.016479,0.000000
0.205650,0.004241,-0.007324,0.021667,0.000000
0.205700,0.004325,0.003662,0.009003,0.000000
0.205750,0.001883,0.000610,0.033112,0.000000
0.205800,-0.001655,-0.000610,-0.031128,0.000000
0.205850,-0.004606,0.005493,-0.018311,0.000000
0.205900,-0.005832,0.006104,-0.037689,0.000000
0.205950,-0.005226,0.005493,-0.041809,0.000000
0.206000,-0.003650,-0.002441,-0.033112,0.000000
0.206050,-0.002441,-0.008545,0.007477,0.000000
0.206100,-0.002661,0.009155,0.013123,0.000000
0.206150,-0.004399,0.009766,0.007477,0.000000
0.206200,-0.006664,0.001221,-0.008850,0.000000
0.206250,-0.007977,-0.008545,-0.020905,0.000000
0.206300,-0.007227,0.012817,-0.032501,0.000000
0.206350,-0.004333,-0.017090,-0.026245,0.000000
0.206400,-0.000393,-0.005493,0.012970,0.000000
0.206450,0.002887,-0.012817,0.021820,0.000000
0.206500,0.004188,-0.006714,0.009460,0.000000
0.206550,0.003349,-0.006714,0.007324,0.000000
0.206600,0.001334,-0.005493,-0.010986,0.000000
0.206650,-0.000489,-0.004883,-0.011292,0.000000
0.206700,-0.001162,-0.002441,-0.030212,0.000000
0.206750,-0.000656,0.000000,-0.029144,0.000000
0.206800,0.000184,0.001221,-0.002289,0.000000
0.206850,0.000339,-0.005493,0.007782,0.000000
0.206900,-0.000537,0.010376,-0.011444,0.000000
0.206950,-0.001751,0.009766,-0.010681,0.000000
0.207000,-0.001953,0.009155,-0.015106,0.000000
0.207050,-0.000070,0.010376,-0.015411,0.000000
0.207100,0.003811,0.006714,-0.026245,0.000000
0.207150,0.008191,-0.009155,0.015259,0.000000
0.207200,0.010798,-0.005493,0.011292,0.000000
0.207250,0.009863,0.000610,-0.000153,0.000000
0.207300,0.005240,0.010986,-0.028076,0.000000
0.207350,-0.001346,0.011597,-0.033722,0.000000
0.207400,-0.007097,0.016479,-0.044556,0.000000
0.207450,-0.009525,0.015259,-0.027924,0.000000
0.207500,-0.007706,0.001221,-0.032806,0.000000
0.207550,-0.002770,0.001831,-0.009460,0.000000
0.207600,0.002614,0.015869,0.016174,0.000000
0.207650,0.005573,-0.001221,0.018463,0.000000
0.207700,0.004468,-0.007324,0.025330,0.000000
0.207750,-0.000364,-0.012817,0.003815,0.000000
0.207800,-0.006877,0.006714,-0.016022,0.000000
0.207850,-0.012347,0.004883,-0.033264,0.000000
0.207900,-0.014628,0.005493,-0.057373,0.000000
0.207950,-0.013073,-0.007324,-0.030518,0.000000
0.208000,-0.008719,-0.003052,-0.005341,0.000000
0.208050,-0.003569,0.004272,-0.010834,0.000000
0.208100,0.000434,-0.004883,0.033722,0.000000
0.208150,0.002092,-0.007324,0.026093,0.000000
0.208200,0.001258,-0.002441,-0.000458,0.000000
0.208250,-0.001274,-0.005493,-0.003052,0.000000
0.208300,-0.004297,0.008545,-0.030670,0.000000
0.208350,-0.006756,-0.014648,-0.032043,0.000000
0.208400,-0.008017,0.006104,-0.049133,0.000000
0.208450,-0.007936,0.016479,-0.030975,0.000000
0.208500,-0.006768,-0.012207,0.005798,0.000000
0.208550,-0.005000,-0.011597,-0.013580,0.000000
0.208600,-0.003136,0.000000,-0.001678,0.000000
0.208650,-0.001464,0.003662,-0.003815,0.000000
0.208700,0.000064,-0.007935,0.019531,0.000000
0.208750,0.001695,0.004883,0.003815,0.000000
0.208800,0.003630,0.003662,0.006561,0.000000
0.208850,0.005837,0.001831,-0.018921,0.000000
0.208900,0.007930,-0.012207,-0.015564,0.000000
0.208950,0.009149,0.001221,-0.013885,0.000000
0.209000,0.008695,-0.002441,-0.009003,0.000000
0.209050,0.006342,0.006714,-0.015106,0.000000
0.209100,0.002588,0.012207,-0.003510,0.000000
0.209150,-0.001710,0.001221,-0.005646,0.000000
0.209200,-0.005636,0.009766,-0.022736,0.000000
0.209250,-0.008367,0.006714,-0.020599,0.000000
0.209300,-0.009391,-0.006104,-0.017395,0.000000
0.209350,-0.008686,0.001831,-0.023346,0.000000
0.209400,-0.006651,0.000610,0.004425,0.000000
0.209450,-0.003833,-0.010376,0.022430,0.000000
0.209500,-0.000835,0.000000,0.001068,0.000000
0.209550,0.001592,0.000610,0.022583,0.000000
0.209600,0.002665,-0.001831,0.008392,0.000000
0.209650,0.001836,-0.008545,-0.004730,0.000000
0.209700,-0.001007,0.006714,-0.021210,0.000000
0.209750,-0.005369,0.004883,-0.020599,0.000000
0.209800,-0.010007,0.007935,-0.040894,0.000000
0.209850,-0.013176,-0.000610,-0.023346,0.000000
0.209900,-0.013403,0.004883,-0.027618,0.000000
0.209950,-0.010259,0.009766,-0.032501,0.000000
0.210000,-0.004654,-0.008545,-0.014648,0.000000
0.210050,0.001422,-0.001221,0.010834,0.000000
0.210100,0.005617,-0.012817,0.013885,0.000000
0.210150,0.006225,-0.007324,0.018005,0.000000
0.210200,0.003041,0.000610,-0.003052,0.000000
0.210250,-0.002488,0.007324,-0.027466,0.000000
0.210300,-0.007958,0.004883,-0.060883,0.000000
0.210350,-0.011129,0.015259,-0.056610,0.000000
0.210400,-0.010892,0.001221,-0.046997,0.000000
0.210450,-0.007682,0.002441,0.007019,0.000000
0.210500,-0.003179,-0.014038,0.010071,0.000000
0.210550,0.000617,-0.010376,0.010071,0.000000
0.210600,0.002372,-0.021362,0.025635,0.000000
0.210650,0.001894,-0.023804,0.004578,0.000000
0.210700,-0.000031,-0.006104,-0.032043,0.000000
0.210750,-0.002249,0.001221,-0.036774,0.000000
0.210800,-0.003868,-0.009155,-0.016327,0.000000
0.210850,-0.004610,0.006104,-0.027771,0.000000
0.210900,-0.004755,0.000000,-0.020599,0.000000
0.210950,-0.004702,0.000610,-0.027924,0.000000
0.211000,-0.004544,-0.006714,-0.017700,0.000000
0.211050,-0.004049,-0.010986,-0.014038,0.000000
0.211100,-0.002959,-0.005493,-0.006561,0.000000
0.211150,-0.001195,-0.007324,-0.005951,0.000000
0.211200,0.001051,-0.001831,-0.009918,0.000000
0.211250,0.003206,-0.007935,0.014496,0.000000
0.211300,0.004537,0.000610,-0.004883,0.000000
0.211350,0.004673,0.010376,-0.025024,0.000000
0.211400,0.003748,0.011597,0.001221,0.000000
0.211450,0.002130,0.000000,-0.027618,0.000000
0.211500,0.000259,0.010986,-0.008698,0.000000
0.211550,-0.001428,-0.001221,-0.034485,0.000000
0.211600,-0.002677,0.009155,-0.002441,0.000000
0.211650,-0.003518,0.007935,-0.012360,0.000000
0.211700,-0.004107,0.005493,-0.028381,0.000000
0.211750,-0.004452,-0.000610,-0.003357,0.000000
0.211800,-0.004358,0.003052,-0.000763,0.000000
0.211850,-0.003725,0.008545,-0.015259,0.000000
0.211900,-0.002748,-0.000610,0.008545,0.000000
0.211950,-0.001763,0.009766,0.001221,0.000000
0.212000,-0.001159,-0.006714,-0.015717,0.000000
0.212050,-0.001424,-0.006104,-0.016327,0.000000
0.212100,-0.002892,0.007935,-0.018921,0.000000
0.212150,-0.005366,-0.014648,0.004120,0.000000
0.212200,-0.008095,0.004883,-0.028381,0.000000
0.212250,-0.010089,-0.001831,-0.028534,0.000000
0.212300,-0.010463,0.009766,-0.017700,0.000000
0.212350,-0.008789,-0.004272,-0.012512,0.000000
0.212400,-0.005446,-0.003662,-0.008240,0.000000
0.212450,-0.001655,-0.010376,0.016479,0.000000
0.212500,0.001017,-0.015869,0.003662,0.000000
0.212550,0.001413,-0.017090,0.020294,0.000000
0.212600,-0.000654,0.004883,0.019379,0.000000
0.212650,-0.004256,-0.001831,-0.003510,0.000000
0.212700,-0.007548,-0.001831,-0.024567,0.000000
0.212750,-0.008472,0.009766,-0.020447,0.000000
0.212800,-0.005850,0.003052,-0.014648,0.000000
0.212850,-0.000094,0.001831,0.000610,0.000000
0.212900,0.006952,-0.002441,0.013580,0.000000
0.212950,0.012755,-0.001831,0.031738,0.000000
0.213000,0.015132,0.001831,0.018616,0.000000
0.213050,0.013236,0.004883,0.024719,0.000000
0.213100,0.008011,-0.012207,-0.013428,0.000000
0.213150,0.001725,0.004883,-0.038757,0.000000
0.213200,-0.003122,0.017700,-0.064697,0.000000
0.213250,-0.004876,0.021973,-0.051880,0.000000
0.213300,-0.003375,0.006714,-0.035858,0.000000
0.213350,0.000088,0.015259,-0.009766,0.000000
0.213400,0.003502,0.004272,0.027924,0.000000
0.213450,0.005183,0.002441,0.017090,0.000000
0.213500,0.004496,-0.008545,-0.000153,0.000000
0.213550,0.001906,0.006714,0.009308,0.000000
0.213600,-0.001415,0.006104,-0.025024,0.000000
0.213650,-0.004165,0.009155,-0.049591,0.000000
0.213700,-0.005484,-0.014038,-0.033569,0.000000
0.213750,-0.005341,0.010376,-0.015564,0.000000
0.213800,-0.004376,0.011597,-0.010529,0.000000
0.213850,-0.003358,0.006714,-0.012970,0.000000
0.213900,-0.002837,-0.000610,0.002747,0.000000
0.213950,-0.003124,0.014648,0.002289,0.000000
0.214000,-0.004255,0.002441,-0.005341,0.000000
0.214050,-0.005915,0.004272,0.004120,0.000000
0.214100,-0.007546,-0.012817,-0.010986,0.000000
0.214150,-0.008578,0.002441,-0.025177,0.000000
0.214200,-0.008562,-0.012207,0.003204,0.000000
0.214250,-0.007252,-0.010376,-0.003967,0.000000
0.214300,-0.004810,-0.012817,-0.013733,0.000000
0.214350,-0.001944,-0.006714,-0.002441,0.000000
0.214400,0.000324,-0.004883,0.027924,0.000000
0.214450,0.001143,0.001831,0.003204,0.000000
0.214500,0.000216,-0.005493,0.003204,0.000000
0.214550,-0.002058,0.007324,-0.030823,0.000000
0.214600,-0.004625,-0.011597,-0.035095,0.000000
0.214650,-0.006150,0.004272,-0.036926,0.000000
0.214700,-0.005707,-0.003662,-0.032654,0.000000
0.214750,-0.003263,-0.001221,-0.039520,0.000000
0.214800,0.000370,-0.003052,-0.008240,0.000000
0.214850,0.003889,0.001221,0.003052,0.000000
0.214900,0.005914,-0.001221,-0.000610,0.000000
0.214950,0.005468,-0.003662,-0.007935,0.000000
0.215000,0.002474,0.000000,-0.008850,0.000000
0.215050,-0.002173,0.017700,-0.032501,0.000000
0.215100,-0.006963,0.010376,-0.031433,0.000000
0.215150,-0.010232,-0.005493,-0.051117,0.000000
0.215200,-0.010667,0.009155,-0.029144,0.000000
0.215250,-0.007788,0.010376,-0.027008,0.000000
0.215300,-0.002292,-0.009155,-0.000153,0.000000
0.215350,0.003952,0.000610,0.021820,0.000000
0.215400,0.008508,-0.004272,0.031586,0.000000
0.215450,0.009430,-0.000610,0.010681,0.000000
0.215500,0.006113,-0.000610,0.006714,0.000000
0.215550,-0.000382,0.010986,-0.025024,0.000000
0.215600,-0.007648,-0.004272,-0.043945,0.000000
0.215650,-0.012917,0.004883,-0.059814,0.000000
0.215700,-0.014279,0.010376,-0.066528,0.000000
0.215750,-0.011486,0.004272,-0.031128,0.000000
0.215800,-0.005945,-0.006104,-0.005798,0.000000
0.215850,-0.000011,0.001831,0.025024,0.000000
0.215900,0.004007,-0.004883,0.042572,0.000000
0.215950,0.004783,-0.006714,0.017700,0.000000
0.216000,0.002388,-0.014648,0.014801,0.000000
0.216050,-0.002051,0.001831,-0.020142,0.000000
0.216100,-0.007018,0.001831,-0.044250,0.000000
0.216150,-0.011101,-0.001831,-0.019379,0.000000
0.216200,-0.013300,-0.011597,-0.029907,0.000000
0.216250,-0.013252,0.006714,-0.013885,0.000000
0.216300,-0.011196,-0.005493,-0.019684,0.000000
0.216350,-0.007680,0.000610,-0.009460,0.000000
0.216400,-0.003415,0.000000,0.014191,0.000000
0.216450,0.000674,-0.006714,0.020142,0.000000
0.216500,0.003662,-0.017090,0.022430,0.000000
0.216550,0.004979,-0.001221,0.015564,0.000000
0.216600,0.004497,-0.010376,0.011444,0.000000
0.216650,0.002570,-0.003052,-0.012512,0.000000
0.216700,0.000096,-0.002441,-0.018921,0.000000
0.216750,-0.001803,0.002441,-0.034943,0.000000
0.216800,-0.002401,0.021973,-0.023499,0.000000
0.216850,-0.001713,0.015259,-0.015106,0.000000
0.216900,-0.000382,0.005493,-0.014191,0.000000
0.216950,0.000720,0.003662,0.007172,0.000000
0.217000,0.000919,0.003052,-0.014191,0.000000
0.217050,0.000062,0.009155,0.005646,0.000000
0.217100,-0.001381,-0.004883,-0.015106,0.000000
0.217150,-0.002595,0.008545,-0.020142,0.000000
0.217200,-0.002999,0.001221,-0.008240,0.000000
0.217250,-0.002615,0.004883,-0.014954,0.000000
0.217300,-0.001945,-0.002441,-0.004120,0.000000
0.217350,-0.001624,0.010986,-0.001221,0.000000
0.217400,-0.002155,-0.004272,-0.019684,0.000000
0.217450,-0.003679,0.011597,-0.009766,0.000000
0.217500,-0.005824,-0.016479,0.003967,0.000000
0.217550,-0.007857,0.021362,-0.002136,0.000000
0.217600,-0.009034,0.001221,-0.029755,0.000000
0.217650,-0.008843,-0.009155,-0.023193,0.000000
0.217700,-0.007084,-0.008545,-0.022888,0.000000
0.217750,-0.003951,0.009766,-0.004120,0.000000
0.217800,-0.000169,-0.020752,0.010681,0.000000
0.217850,0.003021,-0.002441,0.011444,0.000000
0.217900,0.004285,-0.007324,0.009766,0.000000
0.217950,0.002856,0.002441,-0.012512,0.000000
0.218000,-0.001033,0.007324,-0.017395,0.000000
0.218050,-0.006079,-0.005493,-0.035858,0.000000
0.218100,-0.010292,-0.001831,-0.009613,0.000000
0.218150,-0.011842,0.000000,-0.023956,0.000000
0.218200,-0.009875,0.003052,-0.030365,0.000000
0.218250,-0.004923,-0.008545,0.000000,0.000000
0.218300,0.001271,-0.004883,0.016937,0.000000
0.218350,0.006479,-0.014648,0.035706,0.000000
0.218400,0.008920,-0.000610,0.018158,0.000000
0.218450,0.007898,0.007324,-0.004578,0.000000
0.218500,0.003906,0.008545,-0.027313,0.000000
0.218550,-0.001658,0.014038,-0.027618,0.000000
0.218600,-0.006961,0.000610,-0.049286,0.000000
0.218650,-0.010323,0.000610,-0.043182,0.000000
0.218700,-0.010720,0.000000,-0.031281,0.000000
0.218750,-0.008052,-0.012207,-0.041809,0.000000
0.218800,-0.003164,-0.008545,-0.006256,0.000000
0.218850,0.002406,-0.004883,0.022736,0.000000
0.218900,0.006840,0.001221,0.036926,0.000000
0.218950,0.008553,-0.008545,0.022583,0.000000
0.219000,0.006811,-0.003662,-0.005646,0.000000
0.219050,0.002087,0.001221,-0.030518,0.000000
0.219100,-0.004109,0.001221,-0.032959,0.000000
0.219150,-0.009768,0.015869,-0.034332,0.000000
0.219200,-0.013109,0.000000,-0.034180,0.000000
0.219250,-0.013279,0.007324,-0.008087,0.000000
0.219300,-0.010673,0.020142,-0.020599,0.000000
0.219350,-0.006696,0.008545,-0.004272,0.000000
0.219400,-0.003061,-0.014648,0.005188,1.000000
0.219450,-0.001023,-0.003052,0.013275,0.000000
0.219500,-0.000975,-0.023804,0.010681,0.000000
0.219550,-0.002447,-0.001831,-0.003662,0.000000
0.219600,-0.004395,0.003052,-0.011444,0.000000
0.219650,-0.005801,-0.008545,0.006561,0.000000
0.219700,-0.006236,-0.001221,-0.042877,0.000000
0.219750,-0.005919,-0.001831,-0.021667,0.000000
0.219800,-0.005332,0.004272,-0.030060,0.000000
0.219850,-0.004860,0.000000,-0.002747,0.000000
0.219900,-0.004617,0.010376,-0.008392,0.000000
0.219950,-0.004403,-0.012817,-0.009613,0.000000
0.220000,-0.003887,-0.009766,0.013580,0.000000
0.220050,-0.002930,0.004272,0.007477,0.000000
0.220100,-0.001728,0.000610,-0.022583,0.000000
0.220150,-0.000633,0.019531,-0.014954,0.000000
0.220200,0.000130,0.007324,0.013733,0.000000
0.220250,0.000581,-0.004883,0.001831,0.000000
0.220300,0.000886,0.000000,-0.027618,0.000000
0.220350,0.001119,0.000000,-0.025177,0.000000
0.220400,0.001150,-0.000610,-0.003357,0.000000
0.220450,0.000791,0.001221,-0.010529,0.000000
0.220500,-0.000004,0.003662,-0.023956,0.000000
0.220550,-0.001109,-0.001831,0.003510,0.000000
0.220600,-0.002303,-0.004272,-0.004883,0.000000
0.220650,-0.003353,-0.009766,0.001984,0.000000
0.220700,-0.004027,-0.005493,-0.005493,0.000000
0.220750,-0.004095,-0.008545,-0.024109,0.000000
0.220800,-0.003458,0.006714,-0.011139,0.000000
0.220850,-0.002274,0.014648,-0.015717,0.000000
0.220900,-0.000853,-0.012207,-0.013885,0.000000
0.220950,0.000467,0.009766,-0.020752,0.000000
0.221000,0.001264,-0.001221,-0.001221,0.000000
0.221050,0.001174,0.007935,0.008545,0.000000
0.221100,0.000289,-0.010986,-0.012054,0.000000
0.221150,-0.000730,-0.004272,0.001373,0.000000
0.221200,-0.001018,0.004883,-0.008545,0.000000
0.221250,-0.000052,0.002441,-0.019836,0.000000
0.221300,0.001946,-0.007324,-0.020294,0.000000
0.221350,0.003926,-0.000610,-0.007782,0.000000
0.221400,0.004355,-0.003662,0.013123,0.000000
0.221450,0.002028,0.009766,-0.007629,0.000000
0.221500,-0.003092,-0.004883,-0.012970,0.000000
0.221550,-0.009621,0.000000,-0.012512,0.000000
0.221600,-0.015207,0.013428,-0.034027,0.000000
0.221650,-0.017479,-0.004272,-0.044861,0.000000
0.221700,-0.015210,-0.000610,-0.027618,0.000000
0.221750,-0.009088,-0.004883,-0.009308,0.000000
0.221800,-0.001452,-0.005493,0.003662,0.000000
0.221850,0.004817,-0.003662,0.036163,0.000000
0.221900,0.007562,-0.019531,0.033569,0.000000
0.221950,0.006192,-0.018311,0.026245,0.000000
0.222000,0.001824,0.000000,-0.016022,0.000000
0.222050,-0.003286,-0.009155,-0.038300,0.000000
0.222100,-0.006853,0.006104,-0.071259,0.000000
0.222150,-0.007701,-0.005493,-0.039062,0.000000
0.222200,-0.006218,0.008545,-0.026398,0.000000
0.222250,-0.003969,0.004883,-0.014038,0.000000
0.222300,-0.002706,-0.009766,-0.011292,0.000000
0.222350,-0.003355,-0.020142,0.001221,0.000000
0.222400,-0.005596,-0.012817,-0.034180,0.000000
0.222450,-0.008119,-0.007935,-0.011597,0.000000
0.222500,-0.009439,-0.004272,-0.012970,0.000000
0.222550,-0.008819,-0.010376,-0.025177,0.000000
0.222600,-0.006570,-0.008545,-0.030212,0.000000
0.222650,-0.003658,0.009155,-0.007019,0.000000
0.222700,-0.001076,0.003662,0.001526,0.000000
0.222750,0.000711,-0.005493,0.005798,0.000000
0.222800,0.001940,-0.001221,0.007324,0.000000
0.222850,0.003126,0.004272,-0.029602,0.000000
0.222900,0.004413,0.006714,-0.002747,0.000000
0.222950,0.005351,0.001831,-0.010376,0.000000
0.223000,0.005189,0.000000,0.008698,0.000000
0.223050,0.003444,0.009155,-0.019989,0.000000
0.223100,0.000295,0.003662,-0.024109,0.000000
0.223150,-0.003464,0.009155,-0.041351,0.000000
0.223200,-0.006651,-0.004883,-0.023956,0.000000
0.223250,-0.008096,0.005493,-0.003204,0.000000
0.223300,-0.007290,0.010376,-0.026550,0.000000
0.223350,-0.004680,0.009766,-0.015259,0.000000
0.223400,-0.001330,-0.003052,0.004883,0.000000
0.223450,0.001622,-0.006714,0.000153,0.000000
0.223500,0.003345,0.004883,0.009155,0.000000
0.223550,0.003527,0.007324,0.008545,0.000000
0.223600,0.002462,-0.009155,-0.018616,0.000000
0.223650,0.000980,0.000000,-0.005646,0.000000
0.223700,0.000012,-0.001221,-0.023193,0.000000
0.223750,0.000027,0.000610,-0.023041,0.000000
0.223800,0.000720,0.008545,-0.025177,0.000000
0.223850,0.001155,0.002441,0.010986,0.000000
0.223900,0.000288,0.001831,-0.006409,0.000000
0.223950,-0.002315,0.009766,-0.017090,0.000000
0.224000,-0.006013,0.010376,-0.002289,0.000000
0.224050,-0.009232,0.006104,0.013275,0.000000
0.224100,-0.010143,0.009766,-0.017548,0.000000
0.224150,-0.007572,0.004883,-0.018921,0.000000
0.224200,-0.001786,0.007935,-0.006866,0.000000
0.224250,0.005314,0.002441,0.035553,0.000000
0.224300,0.010930,0.005493,0.029907,0.000000
0.224350,0.012733,0.000000,0.025024,0.000000
0.224400,0.010032,-0.002441,-0.015564,0.000000
0.224450,0.004175,0.010986,0.000458,0.000000
0.224500,-0.002015,0.005493,-0.028687,0.000000
0.224550,-0.005581,0.001221,-0.069275,0.000000
0.224600,-0.004885,0.012817,-0.048523,0.000000
0.224650,-0.000406,0.011597,-0.025787,0.000000
0.224700,0.005518,-0.002441,0.006561,0.000000
0.224750,0.009903,0.012207,0.009308,0.000000
0.224800,0.010552,0.001831,0.029144,0.000000
0.224850,0.007004,0.004272,-0.012512,0.000000
0.224900,0.000718,-0.002441,-0.006256,0.000000
0.224950,-0.005661,0.012817,-0.022583,0.000000
0.225000,-0.009743,0.007935,-0.041199,0.000000
0.225050,-0.010584,0.006714,-0.071411,0.000000
0.225100,-0.008823,0.004272,-0.010529,0.000000
0.225150,-0.005973,0.014038,0.012512,0.000000
0.225200,-0.003479,0.004883,0.005493,0.000000
0.225250,-0.002028,-0.004272,0.019531,0.000000
0.225300,-0.001432,-0.008545,0.022736,0.000000
0.225350,-0.001068,0.013428,-0.014191,0.000000
0.225400,-0.000544,-0.010376,-0.005493,0.000000
0.225450,-0.000128,-0.004883,-0.006714,0.000000
0.225500,-0.000533,-0.010376,0.018463,0.000000
0.225550,-0.002257,-0.002441,-0.031586,0.000000
0.225600,-0.005072,0.005493,-0.004883,0.000000
0.225650,-0.008074,0.008545,-0.027466,0.000000
0.225700,-0.010084,-0.005493,-0.021667,0.000000
0.225750,-0.010114,-0.002441,-0.031586,0.000000
0.225800,-0.007868,0.000000,-0.014038,0.000000
0.225850,-0.004007,0.008545,-0.001526,0.000000
0.225900,0.000156,-0.007324,0.001984,0.000000
0.225950,0.003291,-0.006104,0.000153,0.000000
0.226000,0.004536,-0.015259,0.015411,0.000000
0.226050,0.003711,-0.015259,-0.018768,0.000000
0.226100,0.001292,-0.004883,-0.018158,0.000000
0.226150,-0.001784,-0.007324,-0.035553,0.000000
0.226200,-0.004517,-0.006104,-0.036621,0.000000
0.226250,-0.006332,0.001831,-0.026550,0.000000
0.226300,-0.007308,0.004272,-0.021667,0.000000
0.226350,-0.008049,-0.006714,-0.024719,0.000000
0.226400,-0.009248,0.005493,-0.026398,0.000000
0.226450,-0.011128,0.006714,-0.018158,0.000000
0.226500,-0.013133,-0.002441,-0.008545,0.000000
0.226550,-0.014092,-0.013428,-0.012665,0.000000
0.226600,-0.012813,-0.003052,-0.030823,0.000000
0.226650,-0.008867,-0.004272,-0.020294,0.000000
0.226700,-0.003074,-0.018311,-0.001984,0.000000
0.226750,0.002634,0.000000,0.021362,0.000000
0.226800,0.006003,-0.014038,0.010529,0.000000
0.226850,0.005584,-0.014038,0.005646,0.000000
0.226900,0.001518,-0.003052,-0.008392,0.000000
0.226950,-0.004420,0.007935,-0.051575,0.000000
0.227000,-0.009520,-0.012207,-0.051270,0.000000
0.227050,-0.011359,0.012817,-0.047913,0.000000
0.227100,-0.009071,-0.002441,-0.052338,0.000000
0.227150,-0.003854,-0.012817,-0.001068,0.000000
0.227200,0.001642,-0.004883,0.006561,0.000000
0.227250,0.004639,-0.000610,0.027771,0.000000
0.227300,0.003508,-0.016479,0.050507,0.000000
0.227350,-0.001493,-0.007935,-0.009155,0.000000
0.227400,-0.008285,-0.001221,-0.031128,0.000000
0.227450,-0.013959,-0.002441,-0.038147,0.000000
0.227500,-0.016242,-0.009766,-0.066833,0.000000
0.227550,-0.014511,0.004272,-0.021973,0.000000
0.227600,-0.009826,-0.007935,-0.009003,0.000000
0.227650,-0.004156,0.003052,0.011902,0.000000
0.227700,0.000640,-0.004883,0.036926,0.000000
0.227750,0.003483,-0.014038,0.008087,0.000000
0.227800,0.004219,-0.004883,-0.003662,0.000000
0.227850,0.003401,-0.007935,0.002136,0.000000
0.227900,0.001747,-0.007935,0.000916,0.000000
0.227950,-0.000375,0.012817,-0.025177,0.000000
0.228000,-0.002937,-0.006104,-0.018158,0.000000
0.228050,-0.005773,0.009766,-0.009460,0.000000
0.228100,-0.008226,0.009155,-0.014648,0.000000
0.228150,-0.009277,-0.001221,-0.026093,0.000000
0.228200,-0.008021,0.005493,-0.022278,0.000000
0.228250,-0.004175,0.003052,0.016174,0.000000
0.228300,0.001566,-0.001221,0.013885,0.000000
