t (s),u (deg),y (deg)
1.981000,-0.243774,0.158691,-0.073700
1.981050,-0.322430,0.078125,-0.052795
1.981100,-0.397935,0.005493,-0.021210
1.981150,-0.473730,-0.086060,0.001068
1.981200,-0.554423,-0.165405,-0.011292
1.981250,-0.643781,-0.252075,0.016174
1.981300,-0.741628,-0.328979,-0.020447
1.981350,-0.841200,-0.401611,-0.065918
1.981400,-0.929326,-0.468140,-0.109100
1.981450,-0.989784,-0.557251,-0.084534
1.981500,-1.008838,-0.664673,-0.025787
1.981550,-0.980798,-0.736084,0.124359
1.981600,-0.910654,-0.820923,0.308990
1.981650,-0.812223,-0.887451,0.485687
1.981700,-0.702624,-0.922852,0.577545
1.981750,-0.596177,-0.938721,0.560760
1.981800,-0.500847,-0.905762,0.447388
1.981850,-0.417338,-0.846558,0.281525
1.981900,-0.340912,-0.784912,0.121307
1.981950,-0.265316,-0.684814,-0.031281
1.982000,-0.186268,-0.578613,-0.093842
1.982050,-0.102527,-0.471191,-0.089569
1.982100,-0.015194,-0.401611,-0.068359
1.982150,0.073417,-0.311890,-0.020447
1.982200,0.160527,-0.245972,0.046234
1.982250,0.243774,-0.164795,0.056458
1.982300,0.322430,-0.087280,-0.002747
1.982350,0.397935,0.007324,0.011597
1.982400,0.473730,0.083008,-0.018921
1.982450,0.554423,0.170898,-0.028229
1.982500,0.643781,0.244141,-0.037689
1.982550,0.741628,0.313110,0.011139
1.982600,0.841200,0.400391,0.054321
1.982650,0.929326,0.490112,0.084076
1.982700,0.989784,0.570679,0.081024
1.982750,1.008838,0.652466,0.012817
1.982800,0.980798,0.748901,-0.139618
1.982850,0.910654,0.825195,-0.335846
1.982900,0.812223,0.900879,-0.487671
1.982950,0.702624,0.938110,-0.578003
1.983000,0.596177,0.941772,-0.574951
1.983050,0.500847,0.914917,-0.452881
1.983100,0.417338,0.866699,-0.294037
1.983150,0.340912,0.774536,-0.141449
1.983200,0.265316,0.687256,0.008240
1.983250,0.186268,0.578613,0.064240
1.983300,0.102527,0.496826,0.106049
1.983350,0.015194,0.409546,0.040588
1.983400,-0.073417,0.328979,-0.026398
1.983450,-0.160527,0.248413,-0.045776
1.983500,-0.243774,0.172729,-0.043488
1.983550,-0.322430,0.088501,-0.040131
1.983600,-0.397935,0.017700,-0.039520
1.983650,-0.473730,-0.078735,-0.027466
1.983700,-0.554423,-0.152588,-0.013275
1.983750,-0.643781,-0.239258,0.001221
1.983800,-0.741628,-0.311890,-0.021820
1.983850,-0.841200,-0.409546,-0.057068
1.983900,-0.929326,-0.484619,-0.110016
1.983950,-0.989784,-0.562134,-0.112915
1.984000,-1.008838,-0.640869,-0.015259
1.984050,-0.980798,-0.746460,0.136719
1.984100,-0.910654,-0.814819,0.324402
1.984150,-0.812223,-0.897827,0.457306
1.984200,-0.702624,-0.930786,0.569305
1.984250,-0.596177,-0.946045,0.546265
1.984300,-0.500847,-0.909424,0.433197
1.984350,-0.417338,-0.858765,0.291748
1.984400,-0.340912,-0.752563,0.107727
1.984450,-0.265316,-0.673828,-0.030823
1.984500,-0.186268,-0.581055,-0.079498
1.984550,-0.102527,-0.485229,-0.088654
1.984600,-0.015194,-0.388794,-0.076294
1.984650,0.073417,-0.315552,-0.032196
1.984700,0.160527,-0.243530,0.022583
1.984750,0.243774,-0.156250,0.032349
1.984800,0.322430,-0.077515,0.023193
1.984850,0.397935,-0.006714,-0.001373
1.984900,0.473730,0.090332,-0.010834
1.984950,0.554423,0.172729,-0.039368
1.985000,0.643781,0.250244,-0.016785
1.985050,0.741628,0.324097,0.010071
1.985100,0.841200,0.419922,0.046082
1.985150,0.929326,0.486450,0.086670
1.985200,0.989784,0.568237,0.065765
1.985250,1.008838,0.651855,0.002289
1.985300,0.980798,0.734253,-0.159302
1.985350,0.910654,0.828857,-0.313110
1.985400,0.812223,0.888672,-0.503845
1.985450,0.702624,0.927734,-0.586700
1.985500,0.596177,0.930786,-0.591583
1.985550,0.500847,0.906372,-0.476837
1.985600,0.417338,0.850830,-0.298615
1.985650,0.340912,0.764160,-0.142670
1.985700,0.265316,0.667725,0.005646
1.985750,0.186268,0.571899,0.086670
1.985800,0.102527,0.496826,0.101624
1.985850,0.015194,0.389404,0.046387
1.985900,-0.073417,0.316162,-0.029449
1.985950,-0.160527,0.248413,-0.047607
1.986000,-0.243774,0.159912,-0.065613
1.986050,-0.322430,0.088501,-0.017700
1.986100,-0.397935,-0.003662,-0.019684
1.986150,-0.473730,-0.075073,-0.010986
1.986200,-0.554423,-0.161133,-0.009003
1.986250,-0.643781,-0.250854,-0.005493
1.986300,-0.741628,-0.321655,-0.027771
1.986350,-0.841200,-0.393677,-0.075531
1.986400,-0.929326,-0.482178,-0.107574
1.986450,-0.989784,-0.570679,-0.117493
1.986500,-1.008838,-0.645752,-0.007477
1.986550,-0.980798,-0.730591,0.117340
1.986600,-0.910654,-0.841064,0.326385
1.986650,-0.812223,-0.874023,0.472107
1.986700,-0.702624,-0.936279,0.542755
1.986750,-0.596177,-0.939331,0.518951
1.986800,-0.500847,-0.900269,0.437012
1.986850,-0.417338,-0.864258,0.275269
1.986900,-0.340912,-0.764771,0.108185
1.986950,-0.265316,-0.695801,-0.012512
1.987000,-0.186268,-0.587769,-0.107422
1.987050,-0.102527,-0.480957,-0.108490
1.987100,-0.015194,-0.396729,-0.063477
1.987150,0.073417,-0.324097,-0.031281
1.987200,0.160527,-0.244751,0.028381
1.987250,0.243774,-0.169678,0.050201
1.987300,0.322430,-0.083008,0.021210
1.987350,0.397935,-0.001831,-0.012207
1.987400,0.473730,0.076294,-0.009308
1.987450,0.554423,0.173340,-0.010834
1.987500,0.643781,0.246582,-0.006714
1.987550,0.741628,0.330200,0.011749
1.987600,0.841200,0.407104,0.043335
1.987650,0.929326,0.480347,0.056458
1.987700,0.989784,0.583496,0.061646
1.987750,1.008838,0.664673,0.025330
1.987800,0.980798,0.736694,-0.147095
1.987850,0.910654,0.835571,-0.327301
1.987900,0.812223,0.895386,-0.479279
1.987950,0.702624,0.919800,-0.601196
1.988000,0.596177,0.932007,-0.566406
1.988050,0.500847,0.915527,-0.480194
1.988100,0.417338,0.844116,-0.293732
1.988150,0.340912,0.770874,-0.126343
1.988200,0.265316,0.673828,0.033264
1.988250,0.186268,0.595093,0.080872
1.988300,0.102527,0.485840,0.088806
1.988350,0.015194,0.399780,0.052490
1.988400,-0.073417,0.331421,0.002441
1.988450,-0.160527,0.259399,-0.051422
1.988500,-0.243774,0.156250,-0.053406
1.988550,-0.322430,0.083618,-0.042877
1.988600,-0.397935,-0.014038,-0.022583
1.988650,-0.473730,-0.070190,-0.017700
1.988700,-0.554423,-0.166626,0.033875
1.988750,-0.643781,-0.244141,0.014801
1.988800,-0.741628,-0.317383,-0.045929
1.988850,-0.841200,-0.398560,-0.080566
1.988900,-0.929326,-0.480347,-0.102386
1.988950,-0.989784,-0.572510,-0.096741
1.989000,-1.008838,-0.640259,-0.010986
1.989050,-0.980798,-0.734253,0.133972
1.989100,-0.910654,-0.820923,0.294189
1.989150,-0.812223,-0.895996,0.484467
1.989200,-0.702624,-0.935669,0.568695
1.989250,-0.596177,-0.948486,0.547028
1.989300,-0.500847,-0.908203,0.444489
1.989350,-0.417338,-0.841064,0.277557
1.989400,-0.340912,-0.758057,0.093079
1.989450,-0.265316,-0.666504,-0.041504
1.989500,-0.186268,-0.574341,-0.103149
1.989550,-0.102527,-0.496216,-0.097809
1.989600,-0.015194,-0.404663,-0.069580
1.989650,0.073417,-0.322876,-0.023499
1.989700,0.160527,-0.243530,0.017242
1.989750,0.243774,-0.167236,0.037384
1.989800,0.322430,-0.076294,0.055237
1.989850,0.397935,0.000000,0.020752
1.989900,0.473730,0.078125,-0.029602
1.989950,0.554423,0.175171,-0.046539
1.990000,0.643781,0.233765,-0.030670
1.990050,0.741628,0.339355,0.025330
1.990100,0.841200,0.399780,0.035858
1.990150,0.929326,0.488281,0.082703
1.990200,0.989784,0.568237,0.069885
1.990250,1.008838,0.654297,-0.007324
1.990300,0.980798,0.745239,-0.135498
1.990350,0.910654,0.827637,-0.317078
1.990400,0.812223,0.892944,-0.482483
1.990450,0.702624,0.940552,-0.562134
1.990500,0.596177,0.953369,-0.581665
1.990550,0.500847,0.912476,-0.469208
1.990600,0.417338,0.850220,-0.286407
1.990650,0.340912,0.769653,-0.125427
1.990700,0.265316,0.674438,0.035095
1.990750,0.186268,0.589600,0.059204
1.990800,0.102527,0.500488,0.078125
1.990850,0.015194,0.402222,0.040283
1.990900,-0.073417,0.321045,-0.003052
1.990950,-0.160527,0.239258,-0.048370
1.991000,-0.243774,0.172119,-0.042572
1.991050,-0.322430,0.079956,-0.049896
1.991100,-0.397935,0.004883,-0.007477
1.991150,-0.473730,-0.069580,0.008392
1.991200,-0.554423,-0.158691,0.008698
1.991250,-0.643781,-0.252686,-0.001221
1.991300,-0.741628,-0.326538,-0.009460
1.991350,-0.841200,-0.408936,-0.078125
1.991400,-0.929326,-0.476685,-0.096741
1.991450,-0.989784,-0.558472,-0.089417
1.991500,-1.008838,-0.642090,-0.034332
1.991550,-0.980798,-0.748901,0.115509
1.991600,-0.910654,-0.820312,0.301361
1.991650,-0.812223,-0.899048,0.482635
1.991700,-0.702624,-0.939941,0.535583
1.991750,-0.596177,-0.927124,0.539856
1.991800,-0.500847,-0.920410,0.454865
1.991850,-0.417338,-0.854492,0.275116
1.991900,-0.340912,-0.767212,0.097351
1.991950,-0.265316,-0.680542,-0.036163
1.992000,-0.186268,-0.574341,-0.106354
1.992050,-0.102527,-0.484009,-0.104523
1.992100,-0.015194,-0.400391,-0.064697
1.992150,0.073417,-0.305786,-0.025330
1.992200,0.160527,-0.236816,0.031891
1.992250,0.243774,-0.164795,0.036926
1.992300,0.322430,-0.075684,0.019989
1.992350,0.397935,0.005493,-0.008698
1.992400,0.473730,0.076294,-0.015869
1.992450,0.554423,0.169678,-0.016174
1.992500,0.643781,0.243530,-0.023041
1.992550,0.741628,0.330200,0.010223
1.992600,0.841200,0.402832,0.055237
1.992650,0.929326,0.485229,0.095978
1.992700,0.989784,0.577393,0.074768
1.992750,1.008838,0.661621,-0.008087
1.992800,0.980798,0.734253,-0.126801
1.992850,0.910654,0.820923,-0.312347
1.992900,0.812223,0.889282,-0.501404
1.992950,0.702624,0.936890,-0.581055
1.993000,0.596177,0.947266,-0.588684
1.993050,0.500847,0.914917,-0.459442
1.993100,0.417338,0.864868,-0.298767
1.993150,0.340912,0.770874,-0.118256
1.993200,0.265316,0.673828,0.016937
1.993250,0.186268,0.584717,0.077820
1.993300,0.102527,0.489502,0.071411
1.993350,0.015194,0.394287,0.029297
1.993400,-0.073417,0.330811,-0.013428
1.993450,-0.160527,0.242920,-0.037537
1.993500,-0.243774,0.164795,-0.057831
1.993550,-0.322430,0.087891,-0.043945
1.993600,-0.397935,0.000000,-0.032806
1.993650,-0.473730,-0.083618,0.001526
1.993700,-0.554423,-0.169067,0.018311
1.993750,-0.643781,-0.247803,0.001373
1.993800,-0.741628,-0.325928,-0.030975
1.993850,-0.841200,-0.415649,-0.056152
1.993900,-0.929326,-0.470581,-0.109253
1.993950,-0.989784,-0.555420,-0.102081
1.994000,-1.008838,-0.658569,0.001373
1.994050,-0.980798,-0.735474,0.093079
1.994100,-0.910654,-0.823975,0.295258
1.994150,-0.812223,-0.878906,0.452271
1.994200,-0.702624,-0.935059,0.576477
1.994250,-0.596177,-0.939941,0.552521
1.994300,-0.500847,-0.902710,0.452728
1.994350,-0.417338,-0.850220,0.269928
1.994400,-0.340912,-0.778198,0.103302
1.994450,-0.265316,-0.682983,-0.020905
1.994500,-0.186268,-0.587769,-0.102081
1.994550,-0.102527,-0.471802,-0.111389
1.994600,-0.015194,-0.404663,-0.067749
1.994650,0.073417,-0.319214,-0.019531
1.994700,0.160527,-0.228271,0.020599
1.994750,0.243774,-0.165405,0.053711
1.994800,0.322430,-0.090332,0.016022
1.994850,0.397935,0.005493,-0.010834
1.994900,0.473730,0.081787,-0.027008
1.994950,0.554423,0.165405,-0.027313
1.995000,0.643781,0.236206,-0.026398
1.995050,0.741628,0.313110,-0.007629
1.995100,0.841200,0.403442,0.041199
1.995150,0.929326,0.471802,0.093536
1.995200,0.989784,0.565796,0.062561
1.995250,1.008838,0.650635,-0.029907
1.995300,0.980798,0.735474,-0.157776
1.995350,0.910654,0.822144,-0.309753
1.995400,0.812223,0.898437,-0.480042
1.995450,0.702624,0.925293,-0.605164
1.995500,0.596177,0.955811,-0.583649
1.995550,0.500847,0.914917,-0.462189
1.995600,0.417338,0.849609,-0.259705
1.995650,0.340912,0.776367,-0.110016
1.995700,0.265316,0.674438,0.035248
1.995750,0.186268,0.588379,0.067596
1.995800,0.102527,0.486450,0.069733
1.995850,0.015194,0.408325,0.029602
1.995900,-0.073417,0.315552,0.019989
1.995950,-0.160527,0.252075,-0.048981
1.996000,-0.243774,0.166016,-0.046234
1.996050,-0.322430,0.089111,-0.059662
1.996100,-0.397935,-0.012207,-0.021057
1.996150,-0.473730,-0.064087,0.001526
1.996200,-0.554423,-0.173340,0.016785
1.996250,-0.643781,-0.239258,0.014038
1.996300,-0.741628,-0.329590,-0.011902
1.996350,-0.841200,-0.402222,-0.065460
1.996400,-0.929326,-0.482178,-0.111237
1.996450,-0.989784,-0.562744,-0.118713
1.996500,-1.008838,-0.649414,-0.017090
1.996550,-0.980798,-0.740967,0.115356
1.996600,-0.910654,-0.814209,0.310822
1.996650,-0.812223,-0.891724,0.458374
1.996700,-0.702624,-0.931396,0.560150
1.996750,-0.596177,-0.935059,0.557861
1.996800,-0.500847,-0.918579,0.454559
1.996850,-0.417338,-0.778198,0.000916
1.996900,-0.340912,-0.668945,-0.204468
1.996950,-0.265316,-0.580444,-0.148468
1.997000,-0.186268,-0.520020,-0.018005
1.997050,-0.102527,-0.438843,0.043793
1.997100,-0.015194,-0.376587,0.047150
1.997150,0.073417,-0.315552,0.052338
1.997200,0.160527,-0.242310,0.063629
1.997250,0.243774,-0.157471,0.064545
1.997300,0.322430,-0.086670,0.061493
1.997350,0.397935,-0.001221,0.023499
1.997400,0.473730,0.082397,-0.021667
1.997450,0.554423,0.167847,-0.045013
1.997500,0.643781,0.254517,-0.027466
1.997550,0.741628,0.325928,-0.000916
1.997600,0.841200,0.412598,0.043945
1.997650,0.929326,0.486450,0.071564
1.997700,0.989784,0.573730,0.079193
1.997750,1.008838,0.656128,0.013275
1.997800,0.980798,0.734253,-0.139465
1.997850,0.910654,0.833740,-0.307312
1.997900,0.812223,0.899048,-0.490265
1.997950,0.702624,0.930786,-0.589905
1.998000,0.596177,0.937500,-0.571747
1.998050,0.500847,0.920410,-0.477753
1.998100,0.417338,0.866089,-0.279388
1.998150,0.340912,0.764771,-0.127716
1.998200,0.265316,0.679321,0.007172
1.998250,0.186268,0.588989,0.068665
1.998300,0.102527,0.485229,0.085907
1.998350,0.015194,0.391846,0.038757
1.998400,-0.073417,0.333252,0.009003
1.998450,-0.160527,0.242920,-0.039978
1.998500,-0.243774,0.169678,-0.063934
1.998550,-0.322430,0.083008,-0.058289
1.998600,-0.397935,0.018311,-0.019531
1.998650,-0.473730,-0.072021,0.003052
1.998700,-0.554423,-0.161743,0.020447
1.998750,-0.643781,-0.237427,0.005798
1.998800,-0.741628,-0.320435,-0.022430
1.998850,-0.841200,-0.385742,-0.082092
1.998900,-0.929326,-0.490112,-0.092926
1.998950,-0.989784,-0.549927,-0.102539
1.999000,-1.008838,-0.646362,-0.019073
1.999050,-0.980798,-0.726318,0.108490
1.999100,-0.910654,-0.821533,0.301666
1.999150,-0.812223,-0.883789,0.445862
1.999200,-0.702624,-0.928955,0.552063
1.999250,-0.596177,-0.928345,0.543518
1.999300,-0.500847,-0.912476,0.440674
1.999350,-0.417338,-0.857544,0.298004
1.999400,-0.340912,-0.770874,0.095215
1.999450,-0.265316,-0.679932,-0.049133
1.999500,-0.186268,-0.574951,-0.110474
1.999550,-0.102527,-0.488892,-0.110931
1.999600,-0.015194,-0.408325,-0.065155
1.999650,0.073417,-0.319214,-0.011597
1.999700,0.160527,-0.233154,0.018005
1.999750,0.243774,-0.170898,0.032196
1.999800,0.322430,-0.082397,0.017090
1.999850,0.397935,0.003662,-0.002899
1.999900,0.473730,0.086060,-0.010223
1.999950,0.554423,0.180054,-0.034485
2.000000,0.643781,0.249023,-0.025635
2.000050,0.741628,0.333252,-0.008850
2.000100,0.841200,0.421143,0.062408
2.000150,0.929326,0.480347,0.093536
2.000200,0.989784,0.568237,0.079651
2.000250,1.008838,0.648804,0.006104
2.000300,0.980798,0.744629,-0.164795
2.000350,0.910654,0.827026,-0.306396
2.000400,0.812223,0.888062,-0.490417
2.000450,0.702624,0.926514,-0.588684
2.000500,0.596177,0.949097,-0.586700
2.000550,0.500847,0.916748,-0.467377
2.000600,0.417338,0.859375,-0.300446
2.000650,0.340912,0.772095,-0.126495
2.000700,0.265316,0.668945,-0.001678
2.000750,0.186268,0.577393,0.083160
2.000800,0.102527,0.477905,0.069580
2.000850,0.015194,0.399780,0.023193
2.000900,-0.073417,0.309448,-0.021820
2.000950,-0.160527,0.242920,-0.036163
2.001000,-0.243774,0.170898,-0.042725
2.001050,-0.322430,0.086670,-0.033722
2.001100,-0.397935,-0.009155,-0.031586
2.001150,-0.473730,-0.075073,-0.006561
2.001200,-0.554423,-0.164795,0.008698
2.001250,-0.643781,-0.243530,0.003052
2.001300,-0.741628,-0.335083,-0.019836
2.001350,-0.841200,-0.391846,-0.074158
2.001400,-0.929326,-0.485229,-0.094299
2.001450,-0.989784,-0.561523,-0.102081
2.001500,-1.008838,-0.656128,-0.000763
2.001550,-0.980798,-0.727539,0.112457
2.001600,-0.910654,-0.825195,0.273285
2.001650,-0.812223,-0.894775,0.486603
2.001700,-0.702624,-0.924072,0.572510
2.001750,-0.596177,-0.932617,0.540009
2.001800,-0.500847,-0.914917,0.436554
2.001850,-0.417338,-0.854492,0.275421
2.001900,-0.340912,-0.764160,0.099945
2.001950,-0.265316,-0.663452,-0.037231
2.002000,-0.186268,-0.587769,-0.087585
2.002050,-0.102527,-0.485229,-0.095367
2.002100,-0.015194,-0.394897,-0.074768
2.002150,0.073417,-0.313721,-0.021515
2.002200,0.160527,-0.242920,0.019226
2.002250,0.243774,-0.155029,0.032806
2.002300,0.322430,-0.067139,0.036774
2.002350,0.397935,-0.003052,0.016785
2.002400,0.473730,0.076904,-0.006409
2.002450,0.554423,0.156860,-0.036163
2.002500,0.643781,0.244141,-0.018005
2.002550,0.741628,0.333862,-0.001068
2.002600,0.841200,0.403442,0.047760
2.002650,0.929326,0.477905,0.093231
2.002700,0.989784,0.578003,0.080109
2.002750,1.008838,0.650024,0.017853
2.002800,0.980798,0.749512,-0.124969
2.002850,0.910654,0.834961,-0.316010
2.002900,0.812223,0.889893,-0.490875
2.002950,0.702624,0.941772,-0.572357
2.003000,0.596177,0.944214,-0.585632
2.003050,0.500847,0.908813,-0.467987
2.003100,0.417338,0.858154,-0.291595
2.003150,0.340912,0.767822,-0.121155
2.003200,0.265316,0.702515,0.020142
2.003250,0.186268,0.587769,0.082397
2.003300,0.102527,0.499878,0.085907
2.003350,0.015194,0.411987,0.039825
2.003400,-0.073417,0.313721,-0.021515
2.003450,-0.160527,0.244751,-0.050354
2.003500,-0.243774,0.170898,-0.063324
2.003550,-0.322430,0.084229,-0.060272
2.003600,-0.397935,-0.006104,-0.045929
2.003650,-0.473730,-0.086060,-0.006256
2.003700,-0.554423,-0.158691,0.031433
2.003750,-0.643781,-0.239258,0.023346
2.003800,-0.741628,-0.311279,-0.027618
2.003850,-0.841200,-0.401001,-0.062866
2.003900,-0.929326,-0.477295,-0.103149
2.003950,-0.989784,-0.554810,-0.110474
2.004000,-1.008838,-0.642090,-0.006104
2.004050,-0.980798,-0.745850,0.129547
2.004100,-0.910654,-0.809937,0.303650
2.004150,-0.812223,-0.889282,0.467377
2.004200,-0.702624,-0.936279,0.550232
2.004250,-0.596177,-0.929565,0.559387
2.004300,-0.500847,-0.906372,0.437469
2.004350,-0.417338,-0.852661,0.284119
2.004400,-0.340912,-0.765381,0.131989
2.004450,-0.265316,-0.676270,-0.013580
2.004500,-0.186268,-0.581055,-0.111237
2.004550,-0.102527,-0.474854,-0.116425
2.004600,-0.015194,-0.392456,-0.039673
2.004650,0.073417,-0.300903,-0.013123
2.004700,0.160527,-0.229492,0.030670
2.004750,0.243774,-0.150757,0.024719
2.004800,0.322430,-0.083008,0.019226
2.004850,0.397935,-0.011597,-0.002441
2.004900,0.473730,0.078125,-0.047302
2.004950,0.554423,0.176392,-0.029449
2.005000,0.643781,0.245972,-0.009766
2.005050,0.741628,0.332031,0.018005
2.005100,0.841200,0.407104,0.039978
2.005150,0.929326,0.490723,0.082397
2.005200,0.989784,0.571899,0.082550
2.005250,1.008838,0.651855,-0.007019
2.005300,0.980798,0.742798,-0.144501
2.005350,0.910654,0.832520,-0.324860
2.005400,0.812223,0.890503,-0.492554
2.005450,0.702624,0.940552,-0.588989
2.005500,0.596177,0.956421,-0.562286
2.005550,0.500847,0.919189,-0.475769
2.005600,0.417338,0.861816,-0.296021
2.005650,0.340912,0.773926,-0.121307
2.005700,0.265316,0.676880,0.004883
2.005750,0.186268,0.567627,0.093689
2.005800,0.102527,0.487061,0.076294
2.005850,0.015194,0.401611,0.056152
2.005900,-0.073417,0.313721,0.008087
2.005950,-0.160527,0.232544,-0.052338
2.006000,-0.243774,0.163574,-0.049133
2.006050,-0.322430,0.076294,-0.032959
2.006100,-0.397935,0.000000,-0.018311
2.006150,-0.473730,-0.087891,-0.014496
2.006200,-0.554423,-0.153198,-0.000458
2.006250,-0.643781,-0.249023,0.002441
2.006300,-0.741628,-0.307617,-0.035248
2.006350,-0.841200,-0.394897,-0.067139
2.006400,-0.929326,-0.473633,-0.106964
2.006450,-0.989784,-0.555420,-0.084686
2.006500,-1.008838,-0.652466,-0.022430
2.006550,-0.980798,-0.753784,0.104218
2.006600,-0.910654,-0.817261,0.308533
2.006650,-0.812223,-0.883789,0.455017
2.006700,-0.702624,-0.914917,0.574036
2.006750,-0.596177,-0.946655,0.574951
2.006800,-0.500847,-0.914917,0.437164
2.006850,-0.417338,-0.847168,0.276947
2.006900,-0.340912,-0.777588,0.083923
2.006950,-0.265316,-0.682373,-0.026855
2.007000,-0.186268,-0.585937,-0.080872
2.007050,-0.102527,-0.486450,-0.099487
2.007100,-0.015194,-0.390015,-0.076294
2.007150,0.073417,-0.324707,0.011139
2.007200,0.160527,-0.230103,0.023041
2.007250,0.243774,-0.159302,0.015411
2.007300,0.322430,-0.073242,0.026855
2.007350,0.397935,0.006714,-0.011139
2.007400,0.473730,0.075684,-0.016785
2.007450,0.554423,0.162964,-0.023651
2.007500,0.643781,0.233765,-0.008087
2.007550,0.741628,0.333862,0.003967
2.007600,0.841200,0.415039,0.048828
2.007650,0.929326,0.480957,0.075684
2.007700,0.989784,0.566406,0.074005
2.007750,1.008838,0.645752,-0.021210
2.007800,0.980798,0.738525,-0.154572
2.007850,0.910654,0.839844,-0.317993
2.007900,0.812223,0.891113,-0.493011
2.007950,0.702624,0.928345,-0.571442
2.008000,0.596177,0.952759,-0.569305
2.008050,0.500847,0.919189,-0.460205
2.008100,0.417338,0.860596,-0.310822
2.008150,0.340912,0.786133,-0.137329
2.008200,0.265316,0.676270,0.007172
2.008250,0.186268,0.582275,0.081940
2.008300,0.102527,0.482178,0.076752
2.008350,0.015194,0.414429,0.026703
2.008400,-0.073417,0.311890,-0.001068
2.008450,-0.160527,0.250244,-0.025177
2.008500,-0.243774,0.155640,-0.047455
2.008550,-0.322430,0.095215,-0.059357
2.008600,-0.397935,0.006714,-0.040741
2.008650,-0.473730,-0.078125,-0.021057
2.008700,-0.554423,-0.168457,0.014648
2.008750,-0.643781,-0.242310,0.013428
2.008800,-0.741628,-0.314941,-0.013885
2.008850,-0.841200,-0.402832,-0.074005
2.008900,-0.929326,-0.478516,-0.088196
2.008950,-0.989784,-0.566406,-0.092468
2.009000,-1.008838,-0.651855,-0.001068
2.009050,-0.980798,-0.740356,0.120239
2.009100,-0.910654,-0.816040,0.305176
2.009150,-0.812223,-0.886230,0.462494
2.009200,-0.702624,-0.941772,0.557556
2.009250,-0.596177,-0.933838,0.562897
2.009300,-0.500847,-0.894165,0.450592
2.009350,-0.417338,-0.847168,0.270844
2.009400,-0.340912,-0.767212,0.104523
2.009450,-0.265316,-0.671387,-0.041962
2.009500,-0.186268,-0.572510,-0.109863
2.009550,-0.102527,-0.480957,-0.103607
2.009600,-0.015194,-0.394897,-0.052185
2.009650,0.073417,-0.322876,-0.023956
2.009700,0.160527,-0.233154,0.026550
2.009750,0.243774,-0.159912,0.014343
2.009800,0.322430,-0.070801,0.038910
2.009850,0.397935,-0.001221,0.003967
2.009900,0.473730,0.094604,-0.020447
2.009950,0.554423,0.173950,-0.035706
2.010000,0.643781,0.245361,-0.014648
2.010050,0.741628,0.316162,0.001373
2.010100,0.841200,0.410156,0.044098
2.010150,0.929326,0.482178,0.091400
2.010200,0.989784,0.559692,0.074463
2.010250,1.008838,0.649414,-0.000763
2.010300,0.980798,0.735474,-0.130768
2.010350,0.910654,0.822754,-0.314941
2.010400,0.812223,0.885010,-0.484314
2.010450,0.702624,0.936279,-0.573425
2.010500,0.596177,0.930786,-0.578003
2.010550,0.500847,0.913086,-0.456696
2.010600,0.417338,0.843506,-0.304718
2.010650,0.340912,0.772705,-0.107269
2.010700,0.265316,0.673828,0.004425
2.010750,0.186268,0.588379,0.084229
2.010800,0.102527,0.479736,0.079956
2.010850,0.015194,0.396729,0.042419
2.010900,-0.073417,0.328979,-0.007782
2.010950,-0.160527,0.242310,-0.049286
2.011000,-0.243774,0.165405,-0.051270
2.011050,-0.322430,0.087891,-0.054321
2.011100,-0.397935,0.003662,-0.018921
2.011150,-0.473730,-0.077515,-0.018463
2.011200,-0.554423,-0.159302,0.000610
2.011250,-0.643781,-0.244751,-0.005341
2.011300,-0.741628,-0.328369,-0.011292
2.011350,-0.841200,-0.398560,-0.077667
2.011400,-0.929326,-0.472412,-0.097961
2.011450,-0.989784,-0.557861,-0.096130
2.011500,-1.008838,-0.656738,-0.028076
2.011550,-0.980798,-0.735474,0.107727
2.011600,-0.910654,-0.818481,0.281219
2.011650,-0.812223,-0.887451,0.472260
2.011700,-0.702624,-0.938721,0.547333
2.011750,-0.596177,-0.938110,0.564728
2.011800,-0.500847,-0.923462,0.456543
2.011850,-0.417338,-0.858765,0.261993
2.011900,-0.340912,-0.770264,0.107117
2.011950,-0.265316,-0.670166,-0.008392
2.012000,-0.186268,-0.591431,-0.090027
2.012050,-0.102527,-0.474243,-0.117035
2.012100,-0.015194,-0.397949,-0.052795
2.012150,0.073417,-0.313110,0.009918
2.012200,0.160527,-0.225220,0.008240
2.012250,0.243774,-0.156860,0.037994
2.012300,0.322430,-0.071411,0.035400
2.012350,0.397935,0.001221,0.027618
2.012400,0.473730,0.085449,0.002289
2.012450,0.554423,0.171509,-0.029297
2.012500,0.643781,0.251465,-0.045929
2.012550,0.741628,0.328369,0.011139
2.012600,0.841200,0.407104,0.072479
2.012650,0.929326,0.479126,0.059967
2.012700,0.989784,0.563354,0.075531
2.012750,1.008838,0.657959,0.006104
2.012800,0.980798,0.739136,-0.156708
2.012850,0.910654,0.838623,-0.330353
2.012900,0.812223,0.886841,-0.494080
2.012950,0.702624,0.949097,-0.589600
2.013000,0.596177,0.938110,-0.559387
2.013050,0.500847,0.916748,-0.443115
2.013100,0.417338,0.859985,-0.293579
2.013150,0.340912,0.783691,-0.136261
2.013200,0.265316,0.677490,0.010986
2.013250,0.186268,0.582886,0.102386
2.013300,0.102527,0.501709,0.081635
2.013350,0.015194,0.394287,0.039368
