t (s),u (deg),y (deg)
0.897400,0.000000,0.009155,0.012817
0.897450,0.000000,0.010986,0.003510
0.897500,0.000000,0.003052,-0.027924
0.897550,0.000000,-0.003052,0.007324
0.897600,0.000000,0.009155,-0.000610
0.897650,0.000000,-0.003662,-0.011292
0.897700,0.000000,-0.006714,-0.008087
0.897750,0.000000,0.001831,-0.003204
0.897800,0.000000,-0.007935,0.016327
0.897850,0.000000,0.003662,-0.010376
0.897900,0.000000,0.004272,-0.014801
0.897950,0.000000,-0.004883,-0.019836
0.898000,0.000000,-0.001221,-0.011902
0.898050,0.000000,0.003052,-0.017853
0.898100,0.000000,-0.005493,-0.021973
0.898150,0.000000,-0.014038,-0.016785
0.898200,0.000000,-0.007324,-0.025940
0.898250,0.000000,0.016479,-0.015869
0.898300,0.000000,0.001831,-0.027161
0.898350,0.000000,-0.007324,0.004272
0.898400,0.000000,0.012817,-0.000763
0.898450,0.000000,-0.001831,-0.000305
0.898500,0.000000,0.004883,-0.018158
0.898550,0.000000,0.014038,-0.020599
0.898600,0.000000,-0.000610,-0.012512
0.898650,0.000000,0.007935,-0.018463
0.898700,0.000000,0.000610,-0.002594
0.898750,0.000000,-0.006714,-0.001984
0.898800,0.000000,0.002441,-0.005035
0.898850,0.000000,0.000610,-0.007324
0.898900,0.000000,0.020752,-0.002136
0.898950,0.000000,-0.003052,-0.023651
0.899000,0.000000,0.010376,-0.018768
0.899050,0.000000,0.002441,-0.014343
0.899100,0.000000,-0.000610,-0.016174
0.899150,0.000000,-0.008545,-0.028839
0.899200,0.000000,0.003662,0.005341
0.899250,0.000000,0.015869,-0.021667
0.899300,0.000000,-0.000610,0.003052
0.899350,0.000000,-0.002441,-0.029602
0.899400,0.000000,-0.002441,-0.011139
0.899450,0.000000,-0.001831,-0.005493
0.899500,0.000000,-0.002441,-0.005188
0.899550,0.000000,0.006714,-0.018158
0.899600,0.000000,0.002441,0.007935
0.899650,0.000000,0.000610,-0.026398
0.899700,0.000000,-0.003662,-0.011902
0.899750,0.000000,-0.002441,0.003967
0.899800,0.000000,0.004272,-0.006866
0.899850,0.000000,-0.001221,-0.017395
0.899900,0.000000,-0.012207,-0.013580
0.899950,0.000000,-0.004272,-0.013428
0.900000,0.000000,-0.008545,-0.007019
0.900050,0.000000,-0.008545,0.012817
0.900100,0.000000,-0.003052,0.007019
0.900150,0.000000,-0.010986,0.008392
0.900200,0.000000,-0.002441,-0.016479
0.900250,0.000000,-0.004272,-0.014343
0.900300,0.000000,-0.003052,-0.022430
0.900350,0.000000,-0.002441,-0.021820
0.900400,0.000000,0.005493,-0.016632
0.900450,0.000000,-0.010376,-0.012817
0.900500,0.000000,0.000610,-0.009460
0.900550,0.000000,-0.007935,-0.002441
0.900600,0.000000,-0.001221,-0.023193
0.900650,0.000000,-0.000610,-0.025635
0.900700,0.000000,0.003052,-0.005798
0.900750,0.000000,0.002441,-0.012207
0.900800,0.000000,-0.004883,-0.016479
0.900850,0.000000,0.014038,-0.023041
0.900900,0.000000,-0.004883,-0.001831
0.900950,0.000000,0.007324,-0.009308
0.901000,0.000000,0.005493,-0.003510
0.901050,0.000000,0.007935,-0.010071
0.901100,0.000000,0.002441,0.003357
0.901150,0.000000,0.004883,-0.019684
0.901200,0.000000,0.001831,-0.004730
0.901250,0.000000,0.009155,-0.025940
0.901300,0.000000,-0.002441,-0.005798
0.901350,0.000000,-0.007324,-0.013733
0.901400,0.000000,0.012817,-0.018616
0.901450,0.000000,-0.003052,-0.020447
0.901500,0.000000,0.009155,-0.011292
0.901550,0.000000,0.003662,-0.009460
0.901600,0.000000,0.004883,-0.005951
0.901650,0.000000,-0.001221,-0.028076
0.901700,0.000000,0.005493,0.001373
0.901750,0.000000,0.004883,-0.006561
0.901800,0.000000,-0.006714,0.013885
0.901850,0.000000,0.001831,-0.006409
0.901900,0.000000,0.006714,0.012970
0.901950,0.000000,-0.001221,-0.001373
0.902000,0.000000,-0.001831,-0.003967
0.902050,0.000000,0.018921,-0.021362
0.902100,0.000000,0.003052,-0.010071
0.902150,0.000000,0.006104,-0.001831
0.902200,0.000000,0.008545,0.009766
0.902250,0.000000,-0.014648,0.003052
0.902300,0.000000,0.004272,-0.025940
0.902350,0.000000,0.017700,0.003967
0.902400,0.000000,-0.003662,-0.007477
0.902450,0.000000,0.018311,0.001678
0.902500,0.000000,0.007324,-0.017700
0.902550,0.000000,-0.004272,0.006561
0.902600,0.000000,-0.015259,0.002441
0.902650,0.000000,0.004272,-0.010529
0.902700,0.000000,0.015259,-0.008698
0.902750,0.000000,0.009155,-0.010376
0.902800,0.000000,-0.004272,-0.013428
0.902850,0.000000,-0.000610,0.006866
0.902900,0.000000,-0.001831,-0.023041
0.902950,0.000000,-0.004272,-0.023193
0.903000,0.000000,0.004883,0.007935
0.903050,0.000000,0.003662,-0.015564
0.903100,0.000000,0.002441,-0.021057
0.903150,0.000000,0.002441,-0.008545
0.903200,0.000000,-0.016479,0.001526
0.903250,0.000000,0.008545,-0.015564
0.903300,0.000000,0.004272,-0.021057
0.903350,0.000000,0.001831,0.007172
0.903400,0.000000,-0.003662,-0.004272
0.903450,0.000000,0.010986,-0.020905
0.903500,0.000000,0.000000,-0.001526
0.903550,0.000000,0.009766,-0.003815
0.903600,0.000000,0.005493,-0.035095
0.903650,0.000000,-0.003052,-0.014648
0.903700,0.000000,0.003662,-0.007782
0.903750,0.000000,-0.011597,-0.007477
0.903800,0.000000,0.000610,-0.020447
0.903850,0.000000,0.006104,-0.019684
0.903900,0.000000,-0.009155,-0.001984
0.903950,0.000000,-0.011597,-0.005646
0.904000,0.000000,-0.001221,-0.028992
0.904050,0.000000,-0.006104,-0.020294
0.904100,0.000000,0.012207,-0.022430
0.904150,0.000000,0.004272,-0.024261
0.904200,0.000000,0.009155,-0.027008
0.904250,0.000000,-0.010986,-0.024261
0.904300,0.000000,-0.002441,-0.016479
0.904350,0.000000,0.000610,-0.017700
0.904400,0.000000,-0.001221,-0.032806
0.904450,0.000000,0.000000,-0.021820
0.904500,0.000000,-0.004272,-0.003052
0.904550,0.000000,0.016479,-0.001221
0.904600,0.000000,-0.004883,-0.008545
0.904650,0.000000,0.006714,-0.022888
0.904700,0.000000,0.006104,-0.013733
0.904750,0.000000,-0.014038,-0.001831
0.904800,0.000000,-0.003052,0.000916
0.904850,0.000000,0.015259,-0.021973
0.904900,0.000000,0.003662,-0.007935
0.904950,0.000000,0.004883,0.008545
0.905000,0.000000,0.009766,-0.033112
0.905050,0.000000,-0.003662,-0.010834
0.905100,0.000000,-0.001221,-0.007172
0.905150,0.000000,-0.001221,-0.017242
0.905200,0.000000,-0.001831,-0.017395
0.905250,0.000000,-0.010986,-0.015106
0.905300,0.000000,-0.003662,-0.001373
0.905350,0.000000,0.003662,-0.021515
0.905400,0.000000,-0.001831,-0.009155
0.905450,0.000000,-0.004272,0.007019
0.905500,0.000000,0.013428,-0.012054
0.905550,0.000000,0.002441,-0.027924
0.905600,0.000000,-0.014648,-0.010223
0.905650,0.000000,0.000610,-0.034332
0.905700,0.000000,-0.005493,0.005951
0.905750,0.000000,-0.003662,-0.003357
0.905800,0.000000,-0.001221,-0.013428
0.905850,0.000000,-0.003662,-0.008240
0.905900,0.000000,0.006104,0.009766
0.905950,0.000000,-0.000610,-0.007019
0.906000,0.000000,-0.000610,-0.007629
0.906050,0.000000,0.000610,-0.009766
0.906100,0.000000,0.012817,-0.005035
0.906150,0.000000,0.001221,0.000610
0.906200,0.000000,0.018921,-0.012207
0.906250,0.000000,0.001221,0.014954
0.906300,0.000000,0.003662,0.000763
0.906350,0.000000,-0.005493,-0.001068
0.906400,0.000000,-0.006714,-0.014954
0.906450,0.000000,-0.000610,-0.014343
0.906500,0.000000,0.010986,-0.008545
0.906550,0.000000,0.006714,0.000000
0.906600,0.000000,0.010376,-0.017853
0.906650,0.000000,-0.003662,-0.002594
0.906700,0.000000,-0.005493,0.000763
0.906750,0.000000,0.004272,-0.008087
0.906800,0.000000,0.013428,-0.025940
0.906850,0.000000,-0.014038,-0.010986
0.906900,0.000000,0.007935,-0.004272
0.906950,0.000000,0.001831,0.002594
0.907000,0.000000,0.017700,-0.008392
0.907050,0.000000,0.004272,-0.006409
0.907100,0.000000,0.004883,-0.024567
0.907150,0.000000,-0.003052,-0.019531
0.907200,0.000000,0.004883,-0.015106
0.907250,0.000000,0.000000,-0.016632
0.907300,0.000000,0.000000,-0.007782
0.907350,0.000000,0.008545,-0.023651
0.907400,0.000000,0.006104,-0.008392
0.907450,0.000000,0.007324,0.007019
0.907500,0.000000,-0.004272,-0.009613
0.907550,0.000000,-0.003662,0.002136
0.907600,0.000000,0.001221,-0.026703
0.907650,0.000000,0.002441,-0.004120
0.907700,0.000000,-0.007935,0.016022
0.907750,0.000000,0.000610,0.000610
0.907800,0.000000,0.004272,0.006256
0.907850,0.000000,0.000000,-0.020142
0.907900,0.000000,0.007935,-0.006714
0.907950,0.000000,0.003052,-0.007782
0.908000,0.000000,-0.006714,-0.012970
0.908050,0.000000,0.000000,-0.008240
0.908100,0.000000,-0.015869,-0.012817
0.908150,0.000000,-0.004883,-0.014191
0.908200,0.000000,-0.011597,-0.011444
0.908250,0.000000,0.006104,-0.017853
0.908300,0.000000,0.007324,-0.015717
0.908350,0.000000,-0.007935,0.013885
0.908400,0.000000,0.006714,-0.009308
0.908450,0.000000,-0.002441,-0.022888
0.908500,0.000000,-0.003052,0.004730
0.908550,0.000000,-0.015869,-0.009613
0.908600,0.000000,-0.003052,0.008545
0.908650,0.000000,-0.003662,-0.012665
0.908700,0.000000,0.007935,-0.002747
0.908750,0.000000,0.005493,-0.003967
0.908800,0.000000,0.015259,-0.000153
0.908850,0.000000,-0.007324,-0.026703
0.908900,0.000000,-0.001221,-0.005035
0.908950,0.000000,-0.004883,0.002899
0.909000,0.000000,0.004272,-0.021362
0.909050,0.000000,-0.001831,0.007629
0.909100,0.000000,0.017700,0.004883
0.909150,0.000000,0.011597,-0.021515
0.909200,0.000000,0.003662,0.008392
0.909250,0.000000,0.006714,-0.026093
0.909300,0.000000,0.007324,-0.019531
0.909350,0.000000,-0.006104,-0.007324
0.909400,0.000000,0.011597,0.006714
0.909450,0.000000,0.003662,0.000610
0.909500,0.000000,0.010376,0.003967
0.909550,0.000000,0.008545,-0.005798
0.909600,0.000000,0.015869,-0.035095
0.909650,0.000000,0.004883,-0.021057
0.909700,0.000000,0.002441,0.007477
0.909750,0.000000,0.004272,0.004120
0.909800,0.000000,0.004272,-0.014038
0.909850,0.000000,0.001221,0.001831
0.909900,0.000000,-0.006104,-0.001373
0.909950,0.000000,-0.001831,-0.020294
0.910000,0.000000,0.003662,0.010986
0.910050,0.000000,-0.004272,-0.009308
0.910100,0.000000,-0.003052,0.002594
0.910150,0.000000,-0.005493,-0.003357
0.910200,0.000000,0.005493,0.002899
0.910250,0.000000,0.000610,-0.001221
0.910300,0.000000,0.002441,-0.003052
0.910350,0.000000,-0.002441,-0.006866
0.910400,0.000000,0.003662,0.000153
0.910450,0.000000,0.001831,0.009460
0.910500,0.000000,-0.002441,-0.012665
0.910550,0.000000,-0.000610,-0.008240
0.910600,0.000000,-0.006714,-0.017853
0.910650,0.000000,-0.004272,-0.024567
0.910700,0.000000,-0.006714,-0.007172
0.910750,0.000000,0.009155,0.001984
0.910800,0.000000,-0.001831,-0.000153
0.910850,0.000000,0.010376,-0.036621
0.910900,0.000000,-0.001831,-0.019073
0.910950,0.000000,-0.006714,-0.011749
0.911000,0.000000,-0.009766,-0.001831
0.911050,0.000000,-0.013428,0.002136
0.911100,0.000000,0.015259,0.008698
0.911150,0.000000,0.000000,-0.014038
0.911200,0.000000,-0.004883,-0.016479
0.911250,0.000000,-0.004272,-0.008850
0.911300,0.000000,-0.006714,-0.015411
0.911350,0.000000,0.008545,-0.018921
0.911400,0.000000,0.000610,-0.020599
0.911450,0.000000,0.020752,-0.031128
0.911500,0.000000,0.001831,-0.006561
0.911550,0.000000,-0.003662,-0.019836
0.911600,0.000000,-0.014038,-0.018921
0.911650,0.000000,-0.000610,-0.023804
0.911700,0.000000,-0.000610,-0.027008
0.911750,0.000000,0.015869,-0.016479
0.911800,0.000000,0.016479,-0.005951
0.911850,0.000000,0.007324,-0.013123
0.911900,0.000000,0.006104,-0.015259
0.911950,0.000000,0.007935,-0.037994
0.912000,0.000000,-0.007935,-0.027771
0.912050,0.000000,0.006104,-0.005493
0.912100,0.000000,0.005493,-0.013275
0.912150,0.000000,0.005493,-0.019379
0.912200,0.000000,-0.012817,0.003815
0.912250,0.000000,0.004883,-0.014496
0.912300,0.000000,-0.012207,-0.006409
0.912350,0.000000,0.000610,-0.003357
0.912400,0.000000,-0.002441,-0.026550
0.912450,0.000000,-0.011597,-0.021362
0.912500,0.000000,0.007935,0.001678
0.912550,0.000000,0.012817,-0.008392
0.912600,0.000000,0.006104,-0.003815
0.912650,0.000000,0.004883,0.008698
0.912700,0.000000,0.001221,-0.016327
0.912750,0.000000,0.016479,-0.018463
0.912800,0.000000,-0.003052,-0.012970
0.912850,0.000000,-0.007935,0.018768
0.912900,0.000000,0.014648,-0.014496
0.912950,0.000000,0.003052,-0.010986
0.913000,0.000000,0.003052,-0.028534
0.913050,0.000000,0.007324,-0.023193
0.913100,0.000000,-0.006104,-0.011444
0.913150,0.000000,-0.003052,-0.007019
0.913200,0.000000,0.009155,-0.007477
0.913250,0.000000,-0.004883,-0.018311
0.913300,0.000000,0.010376,-0.020142
0.913350,0.000000,-0.001831,-0.003357
0.913400,0.000000,0.000000,-0.023499
0.913450,0.000000,0.009155,-0.010681
0.913500,0.000000,-0.011597,-0.000305
0.913550,0.000000,-0.004272,0.001221
0.913600,0.000000,0.001831,-0.023804
0.913650,0.000000,-0.010376,-0.021820
0.913700,0.000000,-0.009766,-0.025024
0.913750,0.000000,-0.004883,-0.000153
0.913800,0.000000,0.007324,0.008087
0.913850,0.000000,-0.001831,-0.005188
0.913900,0.000000,-0.000610,0.007324
0.913950,0.000000,-0.006104,-0.014801
0.914000,0.000000,0.007935,-0.017548
0.914050,0.000000,0.015869,-0.016937
0.914100,0.000000,-0.009766,-0.012817
0.914150,0.000000,-0.004883,-0.012512
0.914200,0.000000,-0.016479,-0.005341
0.914250,0.000000,0.006714,0.000458
0.914300,0.000000,0.000610,-0.028076
0.914350,0.000000,0.007935,-0.016327
0.914400,0.000000,0.006104,-0.017548
0.914450,0.000000,0.001221,-0.007477
0.914500,0.000000,0.004883,-0.013580
0.914550,0.000000,-0.008545,0.002899
0.914600,0.000000,0.006104,-0.021820
0.914650,0.000000,-0.009155,-0.024261
0.914700,0.000000,-0.020752,0.000916
0.914750,0.000000,0.007935,-0.002441
0.914800,0.000000,0.006714,-0.013580
0.914850,0.000000,0.004883,-0.018616
0.914900,0.000000,0.017090,-0.000305
0.914950,0.000000,0.008545,-0.030365
0.915000,0.000000,0.009766,-0.012665
0.915050,0.000000,0.004272,0.012512
0.915100,0.000000,-0.009155,0.000763
0.915150,0.000000,0.007324,-0.005493
0.915200,0.000000,-0.004883,-0.012817
0.915250,0.000000,0.010376,-0.014801
0.915300,0.000000,0.009155,-0.000610
0.915350,0.000000,0.001221,-0.002136
0.915400,0.000000,0.007324,-0.022583
0.915450,0.000000,0.000610,0.007172
0.915500,0.000000,0.012207,0.000916
0.915550,0.000000,0.007324,0.007477
0.915600,0.000000,0.010376,-0.009766
0.915650,0.000000,0.000000,-0.007172
0.915700,0.000000,0.009766,-0.001373
0.915750,0.000000,-0.006104,-0.012512
0.915800,0.000000,0.004272,-0.017700
0.915850,0.000000,0.003662,-0.017242
0.915900,0.000000,0.026855,-0.019684
0.915950,0.000000,-0.004883,0.001373
0.916000,0.000000,-0.013428,-0.016327
0.916050,0.000000,0.009155,-0.004425
0.916100,0.000000,0.000610,-0.010376
0.916150,0.000000,-0.007324,-0.010529
0.916200,0.000000,0.011597,-0.023651
0.916250,0.000000,-0.004272,-0.033264
0.916300,0.000000,0.002441,-0.007629
0.916350,0.000000,-0.002441,-0.008392
0.916400,0.000000,0.002441,-0.011749
0.916450,0.000000,-0.015259,0.020752
0.916500,0.000000,0.006104,-0.028992
0.916550,0.000000,-0.000610,-0.007782
0.916600,0.000000,0.003662,-0.009918
0.916650,0.000000,-0.002441,-0.021362
0.916700,0.000000,0.013428,-0.030365
0.916750,0.000000,-0.009766,-0.010986
0.916800,0.000000,-0.006714,0.015869
0.916850,0.000000,0.005493,0.004883
0.916900,0.000000,0.001221,-0.028076
0.916950,0.000000,-0.003052,-0.021973
0.917000,0.000000,0.007935,-0.022736
0.917050,0.000000,0.007935,-0.018158
0.917100,0.000000,0.018921,-0.017090
0.917150,0.000000,0.010376,-0.003815
0.917200,0.000000,0.001221,-0.014648
0.917250,0.000000,0.007935,-0.024567
0.917300,0.000000,0.000610,-0.010681
0.917350,0.000000,-0.001221,-0.020142
0.917400,0.000000,-0.000610,-0.019531
0.917450,0.000000,0.012207,-0.005798
0.917500,0.000000,0.003662,-0.006409
0.917550,0.000000,-0.007324,-0.016327
0.917600,0.000000,-0.001831,-0.014496
0.917650,0.000000,-0.001831,-0.009460
0.917700,0.000000,0.001831,-0.015717
0.917750,0.000000,0.000000,-0.010681
0.917800,0.000000,0.001831,-0.016785
0.917850,0.000000,-0.003052,-0.012970
0.917900,0.000000,0.012817,-0.021973
0.917950,0.000000,-0.003052,0.004425
0.918000,0.000000,-0.003052,-0.017853
0.918050,0.000000,-0.008545,0.008392
0.918100,0.000000,0.006104,-0.009003
0.918150,0.000000,0.015869,-0.004578
0.918200,0.000000,-0.002441,-0.014343
0.918250,0.000000,0.002441,0.011749
0.918300,0.000000,0.003052,-0.023651
0.918350,0.000000,-0.008545,-0.011902
0.918400,0.000000,0.004272,-0.006256
0.918450,0.000000,-0.001221,0.001984
0.918500,0.000000,-0.004883,-0.011139
0.918550,0.000000,0.007324,0.013428
0.918600,0.000000,0.003052,-0.018921
0.918650,0.000000,-0.006714,-0.011749
0.918700,0.000000,-0.008545,-0.021057
0.918750,0.000000,-0.013428,-0.003052
0.918800,0.000000,-0.003662,0.006256
0.918850,0.000000,0.000000,-0.014343
0.918900,0.000000,0.004272,-0.019226
0.918950,0.000000,-0.000610,-0.014954
0.919000,0.000000,-0.001221,-0.023956
0.919050,0.000000,0.002441,-0.022583
0.919100,0.000000,0.008545,-0.018311
0.919150,0.000000,-0.011597,-0.004425
0.919200,0.000000,0.006714,-0.026855
0.919250,0.000000,-0.001831,0.007782
0.919300,0.000000,0.009155,0.004578
0.919350,0.000000,0.000610,-0.008698
0.919400,0.000000,-0.003052,-0.016937
0.919450,0.000000,0.004272,0.001373
0.919500,0.000000,0.017700,-0.001678
0.919550,0.000000,0.006104,-0.026703
0.919600,0.000000,0.022583,-0.017090
0.919650,0.000000,0.004272,-0.012817
0.919700,0.000000,0.006104,0.013275
0.919750,0.000000,0.001221,-0.009766
0.919800,0.000000,-0.001831,-0.030212
0.919850,0.000000,-0.010376,-0.012970
0.919900,0.000000,0.008545,-0.001678
0.919950,0.000000,-0.007935,-0.022583
0.920000,0.000000,0.008545,-0.023346
0.920050,0.000000,0.004272,-0.003815
0.920100,0.000000,0.016479,-0.016022
0.920150,0.000000,-0.007324,-0.012360
0.920200,0.000000,0.010376,-0.001221
0.920250,0.000000,0.007935,-0.002441
0.920300,0.000000,0.007324,0.002289
0.920350,0.000000,-0.006104,-0.018616
0.920400,0.000000,-0.003662,-0.005035
0.920450,0.000000,-0.001831,-0.017242
0.920500,0.000000,-0.004883,-0.026550
0.920550,0.000000,0.003662,-0.006256
0.920600,0.000000,0.001221,-0.005493
0.920650,0.000000,0.006714,-0.021210
0.920700,0.000000,0.005493,-0.025787
0.920750,0.000000,-0.004883,0.012054
0.920800,0.000000,0.004272,-0.001984
0.920850,0.000000,0.007935,-0.007172
0.920900,0.000000,0.005493,-0.002136
0.920950,0.000000,0.000610,-0.014496
0.921000,0.000000,-0.002441,-0.014648
0.921050,0.000000,0.015259,0.000763
0.921100,0.000000,0.009766,-0.007477
0.921150,0.000000,0.001831,-0.016937
0.921200,0.000000,0.000000,-0.006409
0.921250,0.000000,0.004883,-0.013733
0.921300,0.000000,-0.010376,-0.016327
0.921350,0.000000,0.000000,-0.029755
0.921400,0.000000,0.001831,-0.019226
0.921450,0.000000,-0.004272,-0.007935
0.921500,0.000000,0.000610,-0.019379
0.921550,0.000000,-0.006714,-0.014801
0.921600,0.000000,-0.003052,-0.021057
0.921650,0.000000,0.006714,-0.026093
0.921700,0.000000,0.012207,-0.010071
0.921750,0.000000,0.001221,-0.022125
0.921800,0.000000,0.004883,-0.005188
0.921850,0.000000,0.011597,-0.010681
0.921900,0.000000,-0.004883,-0.011749
0.921950,0.000000,0.016479,-0.011597
0.922000,0.000000,0.008545,-0.007324
0.922050,0.000000,0.001221,0.003357
0.922100,0.000000,0.000000,-0.004272
0.922150,0.000000,-0.003052,-0.030212
0.922200,0.000000,-0.001221,-0.009308
0.922250,0.000000,0.006104,0.004730
0.922300,0.000000,0.007935,0.004120
0.922350,0.000000,0.004272,-0.018768
0.922400,0.000000,0.004883,-0.019836
0.922450,0.000000,0.006104,-0.012817
0.922500,0.000000,0.009155,-0.020599
0.922550,0.000000,0.004883,-0.015564
0.922600,0.000000,0.005493,-0.010834
0.922650,0.000000,0.005493,-0.023193
0.922700,0.000000,-0.000610,-0.000916
0.922750,0.000000,0.015259,-0.004730
0.922800,0.000000,0.005493,-0.002594
0.922850,0.000000,0.007935,-0.002136
0.922900,0.000000,0.009766,-0.007629
0.922950,0.000000,0.004883,-0.024109
0.923000,0.000000,0.010376,-0.011749
0.923050,0.000000,0.017090,-0.026398
0.923100,0.000000,-0.008545,-0.013275
0.923150,0.000000,0.009766,-0.007172
0.923200,0.000000,0.003662,0.002441
0.923250,0.000000,-0.003052,-0.001984
0.923300,0.000000,-0.015259,-0.002136
0.923350,0.000000,0.004883,0.001984
0.923400,0.000000,0.007935,0.001373
0.923450,0.000000,0.008545,-0.019989
0.923500,0.000000,-0.004883,-0.009613
0.923550,0.000000,0.012207,-0.003204
0.923600,0.000000,-0.006714,-0.002289
0.923650,0.000000,0.001221,-0.024567
0.923700,0.000000,0.007324,0.005341
0.923750,0.000000,0.004883,-0.027466
0.923800,0.000000,0.001831,-0.020294
0.923850,0.000000,-0.001221,-0.006104
0.923900,0.000000,0.013428,-0.005035
0.923950,0.000000,0.001831,-0.022888
0.924000,0.000000,0.003662,-0.009766
0.924050,0.000000,-0.000610,0.006104
0.924100,0.000000,0.003052,-0.026855
0.924150,0.000000,-0.009155,-0.015411
0.924200,0.000000,-0.004272,-0.001678
0.924250,0.000000,0.015869,-0.016479
0.924300,0.000000,0.003662,-0.011444
0.924350,0.000000,0.004272,0.010834
0.924400,0.000000,0.004272,-0.000916
0.924450,0.000000,0.003052,-0.007019
0.924500,0.000000,-0.000610,-0.001526
0.924550,0.000000,-0.000610,0.001678
0.924600,0.000000,0.009155,-0.034332
0.924650,0.000000,0.001221,-0.008850
0.924700,0.000000,0.021362,-0.021057
0.924750,0.000000,0.003662,-0.008545
0.924800,0.000000,-0.005493,-0.014496
0.924850,0.000000,0.014038,-0.013123
0.924900,0.000000,0.004883,-0.015869
0.924950,0.000000,-0.008545,-0.020905
0.925000,0.000000,0.000000,-0.034943
0.925050,0.000000,-0.003052,-0.024872
0.925100,0.000000,-0.004272,-0.019531
0.925150,0.000000,0.004272,-0.016785
0.925200,0.000000,0.007324,-0.026398
0.925250,0.000000,0.000610,-0.023499
0.925300,0.000000,0.002441,-0.010834
0.925350,0.000000,-0.007324,-0.036926
0.925400,0.000000,0.000000,-0.025330
0.925450,0.000000,-0.000610,-0.014801
0.925500,0.000000,0.015869,-0.007019
0.925550,0.000000,0.019531,-0.003357
0.925600,0.000000,-0.004883,-0.017242
0.925650,0.000000,0.020752,-0.002136
0.925700,0.000000,0.008545,-0.005951
0.925750,0.000000,-0.002441,-0.012665
0.925800,0.000000,0.007935,0.010223
0.925850,0.000000,0.004272,0.013123
0.925900,0.000000,0.001221,-0.023651
0.925950,0.000000,0.002441,0.014801
0.926000,0.000000,0.009155,-0.034180
0.926050,0.000000,-0.014038,0.010223
0.926100,0.000000,0.026855,-0.023956
0.926150,0.000000,0.000610,-0.032043
0.926200,0.000000,-0.010986,-0.001984
0.926250,0.000000,-0.006104,-0.012817
0.926300,0.000000,0.008545,-0.014496
0.926350,0.000000,-0.000610,-0.013885
0.926400,0.000000,0.002441,-0.014038
0.926450,0.000000,-0.008545,0.006104
0.926500,0.000000,0.010376,-0.005188
0.926550,0.000000,0.008545,-0.015411
0.926600,0.000000,0.001221,-0.009003
0.926650,0.000000,0.002441,-0.015411
0.926700,0.000000,-0.004272,0.000763
0.926750,0.000000,-0.010376,-0.022583
0.926800,0.000000,0.001831,-0.000305
0.926850,0.000000,0.005493,0.002747
0.926900,0.000000,-0.000610,-0.001831
0.926950,0.000000,-0.009155,-0.012207
0.927000,0.000000,-0.007324,-0.010376
0.927050,0.000000,-0.009155,0.001068
0.927100,0.000000,0.006104,-0.008392
0.927150,0.000000,0.010986,0.000153
0.927200,0.000000,0.006104,-0.001678
0.927250,0.000000,0.004883,-0.012817
0.927300,0.000000,-0.003052,-0.006714
0.927350,0.000000,-0.007935,0.013428
0.927400,0.000000,-0.003662,-0.035706
0.927450,0.000000,0.013428,-0.006256
0.927500,0.000000,0.003662,-0.010986
0.927550,0.000000,0.008545,-0.007324
0.927600,0.000000,0.004883,-0.031281
0.927650,0.000000,-0.004272,-0.001984
0.927700,0.000000,-0.001831,-0.001984
0.927750,0.000000,-0.010376,-0.008850
0.927800,0.000000,0.009766,-0.021515
0.927850,0.000000,-0.008545,0.009003
0.927900,0.000000,0.005493,-0.011292
0.927950,0.000000,-0.004883,0.010681
0.928000,0.000000,0.010986,-0.028687
0.928050,0.000000,0.000610,0.002441
0.928100,0.000000,-0.002441,-0.007782
0.928150,0.000000,0.007324,0.005035
0.928200,0.000000,0.012207,-0.018005
0.928250,0.000000,0.004883,-0.014954
0.928300,0.000000,0.002441,-0.016174
0.928350,0.000000,-0.004883,-0.011597
0.928400,0.000000,0.002441,-0.007172
0.928450,0.000000,0.001831,0.001068
0.928500,0.000000,0.004883,-0.019073
0.928550,0.000000,-0.004272,0.015869
0.928600,0.000000,0.003662,0.002136
0.928650,0.000000,0.009155,0.017395
0.928700,0.000000,-0.001221,0.009460
0.928750,0.000000,0.001831,-0.009766
0.928800,0.000000,0.010376,0.005188
0.928850,0.000000,0.001831,-0.007172
0.928900,0.000000,0.015259,-0.019531
0.928950,0.000000,0.001221,-0.013275
0.929000,0.000000,0.001221,-0.024567
0.929050,0.000000,-0.007324,-0.007172
0.929100,0.000000,0.007935,-0.005341
0.929150,0.000000,-0.000610,-0.005188
0.929200,0.000000,-0.012207,-0.020294
0.929250,0.000000,0.010376,-0.025177
0.929300,0.000000,0.012817,-0.000153
0.929350,0.000000,-0.001221,0.012207
0.929400,0.000000,0.006104,-0.026398
0.929450,0.000000,-0.003662,-0.011139
0.929500,0.000000,0.006104,-0.011292
0.929550,0.000000,0.006104,-0.019379
0.929600,0.000000,-0.008545,0.000000
0.929650,0.000000,-0.000610,-0.000305
0.929700,0.000000,0.000000,-0.016479
0.929750,0.000000,-0.003662,0.003815
0.929800,0.000000,0.009766,-0.004883
0.929850,0.000000,-0.003052,-0.024414
0.929900,0.000000,0.005493,-0.004730
0.929950,0.000000,0.000610,-0.034332
0.930000,0.000000,-0.002441,-0.027161
0.930050,0.000000,0.014038,-0.017242
0.930100,0.000000,0.001831,-0.013275
0.930150,0.000000,0.002441,0.013123
0.930200,0.000000,0.004883,-0.008698
0.930250,0.000000,-0.016479,-0.009613
0.930300,0.000000,0.008545,-0.008698
